"trainerID","itemID","obtention_method","date_time"
"430","152","GIFTED","Wed Jul 10 09:01:57 CEST 2019"
"430","111","REWARD","Sat Sep 10 19:31:50 CEST 2011"
"430","133","GIFTED","Fri Dec 10 01:39:18 CET 2004"
"430","115","GIFTED","Thu Jun 09 04:28:00 CEST 2011"
"430","258","FOUND","Mon May 14 20:25:36 CEST 2018"
"430","289","HARVESTED","Thu Aug 28 10:42:34 CEST 1997"
"430","534","GIFTED","Mon Aug 05 04:42:19 CEST 2002"
"430","107","GIFTED","Sat Feb 05 04:01:08 CET 2011"
"430","23","FOUND","Thu Jul 19 01:01:44 CEST 2018"
"430","393","REWARD","Thu Feb 19 23:54:51 CET 1998"
"430","2","REWARD","Sat Nov 27 14:30:40 CET 2004"
"430","63","FOUND","Sun Feb 09 17:51:04 CET 2020"
"430","199","GIFTED","Mon Jan 26 10:20:18 CET 2004"
"430","312","FOUND","Wed Nov 13 19:37:07 CET 2002"
"430","182","REWARD","Thu Jan 28 00:00:29 CET 1999"
"430","235","FOUND","Thu Jun 01 19:53:27 CEST 2000"
"430","343","FOUND","Sun May 29 13:27:37 CEST 2005"
"430","183","FOUND","Tue Jun 06 11:10:28 CEST 2006"
"430","520","FOUND","Sat Oct 25 23:54:38 CEST 2014"
"430","322","FOUND","Fri Aug 09 00:47:36 CEST 2013"
"430","131","REWARD","Thu May 13 15:09:20 CEST 2010"
"430","87","GIFTED","Thu Sep 29 23:11:24 CEST 2016"
"430","549","GIFTED","Sat Apr 23 13:28:50 CEST 2022"
"430","363","HARVESTED","Tue Apr 06 17:44:15 CEST 2004"
"410","246","HARVESTED","Mon Oct 29 14:45:18 CET 2012"
"410","76","FOUND","Sat Feb 12 03:21:42 CET 2022"
"413","512","GIFTED","Thu Jun 28 08:00:49 CEST 2018"
"413","113","REWARD","Wed Oct 02 03:51:52 CEST 2013"
"413","22","HARVESTED","Sun May 21 00:52:33 CEST 2000"
"413","252","HARVESTED","Tue Nov 03 09:52:48 CET 2015"
"413","64","REWARD","Tue Jun 24 21:35:18 CEST 2003"
"413","114","HARVESTED","Thu Mar 10 23:56:03 CET 2016"
"413","521","REWARD","Tue Jun 16 01:04:37 CEST 2015"
"413","465","FOUND","Sat Apr 02 03:18:55 CEST 2022"
"413","437","GIFTED","Thu Aug 18 11:55:06 CEST 2016"
"413","74","REWARD","Mon Jan 28 12:51:19 CET 2019"
"413","532","HARVESTED","Sat Jan 15 19:19:10 CET 2011"
"413","42","REWARD","Wed Sep 18 06:50:49 CEST 2013"
"413","288","GIFTED","Wed Jan 20 10:16:21 CET 2010"
"413","334","GIFTED","Fri Dec 27 07:29:12 CET 2002"
"413","276","REWARD","Fri Jun 28 14:15:06 CEST 2019"
"413","362","FOUND","Sat Jun 16 02:33:12 CEST 2018"
"413","21","FOUND","Tue Oct 19 01:41:55 CEST 2021"
"411","277","FOUND","Mon Feb 23 21:54:44 CET 1998"
"411","461","HARVESTED","Mon Mar 10 00:31:27 CET 1997"
"411","373","FOUND","Thu Jul 15 20:49:28 CEST 2021"
"411","480","HARVESTED","Sat Mar 04 03:58:37 CET 2006"
"411","17","GIFTED","Thu Dec 22 23:03:50 CET 2016"
"411","248","REWARD","Fri Sep 15 10:18:41 CEST 2006"
"411","393","HARVESTED","Mon Jan 09 21:57:02 CET 2012"
"411","347","GIFTED","Thu Jan 19 18:59:25 CET 2012"
"411","316","REWARD","Sat Aug 07 02:09:17 CEST 1999"
"411","230","REWARD","Fri Jan 28 13:14:21 CET 2022"
"411","354","REWARD","Sun Apr 03 15:55:39 CEST 2011"
"411","496","REWARD","Sun Mar 09 21:56:51 CET 2008"
"411","14","FOUND","Tue Dec 18 22:10:18 CET 2001"
"411","361","FOUND","Sun May 22 12:29:55 CEST 2011"
"414","150","GIFTED","Thu Feb 05 13:15:51 CET 2015"
"414","403","HARVESTED","Sun Apr 03 09:35:23 CEST 2011"
"414","519","REWARD","Thu May 16 12:55:15 CEST 2013"
"414","417","GIFTED","Sun Dec 12 06:53:28 CET 1999"
"414","503","GIFTED","Mon Jan 05 18:32:28 CET 1998"
"414","48","HARVESTED","Fri Jan 30 14:53:23 CET 2015"
"414","129","HARVESTED","Wed Apr 11 20:24:19 CEST 2012"
"414","183","HARVESTED","Tue Feb 01 22:43:44 CET 2011"
"414","372","FOUND","Fri Feb 20 16:25:45 CET 2004"
"414","214","GIFTED","Wed Sep 14 12:31:13 CEST 2016"
"414","252","HARVESTED","Wed Oct 23 17:28:00 CEST 2019"
"414","130","HARVESTED","Tue May 10 00:59:55 CEST 2016"
"414","143","GIFTED","Tue Jul 16 22:04:13 CEST 2019"
"414","74","GIFTED","Thu Nov 19 13:34:38 CET 1998"
"414","276","GIFTED","Tue Mar 10 12:13:09 CET 1998"
"412","71","HARVESTED","Fri Dec 11 21:16:41 CET 2020"
"412","163","GIFTED","Sat Sep 14 21:43:42 CEST 2013"
"412","482","REWARD","Fri Feb 24 00:54:58 CET 2023"
"412","503","FOUND","Tue Mar 31 12:12:03 CEST 1998"
"412","474","REWARD","Wed Aug 06 21:38:04 CEST 2014"
"412","63","REWARD","Fri May 24 16:34:38 CEST 1996"
"412","521","FOUND","Fri Jan 04 04:29:29 CET 2013"
"412","416","GIFTED","Mon Sep 28 07:44:15 CEST 2009"
"412","250","HARVESTED","Thu Oct 07 14:36:53 CEST 2021"
"412","73","GIFTED","Fri Aug 18 21:59:06 CEST 2000"
"412","375","GIFTED","Tue Jan 08 01:18:46 CET 2008"
"412","82","FOUND","Mon Mar 29 06:17:51 CEST 1999"
"412","31","REWARD","Sat May 23 02:52:42 CEST 1998"
"412","224","FOUND","Thu Jul 15 17:35:08 CEST 2021"
"412","501","FOUND","Tue Dec 31 07:18:57 CET 2013"
"412","385","FOUND","Thu Aug 27 00:19:03 CEST 2009"
"412","31","REWARD","Fri Mar 03 23:27:29 CET 2023"
"412","374","REWARD","Wed Feb 08 10:36:07 CET 2012"
"412","25","REWARD","Fri Jul 03 23:47:50 CEST 1998"
"422","188","FOUND","Sat Mar 26 19:27:47 CET 2016"
"422","35","GIFTED","Wed May 21 18:55:02 CEST 2014"
"422","296","REWARD","Tue Dec 31 05:59:33 CET 2013"
"422","518","HARVESTED","Sat Oct 29 09:35:22 CEST 2011"
"422","145","GIFTED","Fri Jul 04 11:27:20 CEST 2014"
"422","122","HARVESTED","Wed Feb 14 05:01:11 CET 2007"
"422","200","FOUND","Wed Apr 05 02:11:02 CEST 2023"
"422","523","REWARD","Mon Dec 14 23:45:33 CET 2009"
"422","462","GIFTED","Tue Feb 15 14:28:18 CET 2011"
"422","555","REWARD","Wed Dec 28 10:17:38 CET 2016"
"422","547","REWARD","Sat Feb 12 08:53:36 CET 2000"
"422","236","REWARD","Thu May 24 00:11:09 CEST 2001"
"415","166","GIFTED","Sun Dec 11 03:54:04 CET 2005"
"415","114","REWARD","Fri Mar 14 01:16:50 CET 2008"
"415","492","REWARD","Tue Jan 12 13:09:08 CET 2016"
"415","64","FOUND","Sun Dec 13 17:18:20 CET 2015"
"415","90","REWARD","Wed Jul 23 17:40:40 CEST 2003"
"415","112","HARVESTED","Tue Aug 07 17:07:36 CEST 2018"
"415","400","GIFTED","Mon Jun 20 02:56:57 CEST 2005"
"415","411","REWARD","Sat Nov 27 07:27:57 CET 2010"
"415","32","HARVESTED","Wed May 09 01:01:21 CEST 2001"
"415","467","FOUND","Mon Feb 08 14:14:31 CET 1999"
"415","144","GIFTED","Sat Sep 08 03:52:28 CEST 2007"
"415","273","GIFTED","Sun May 09 14:47:20 CEST 2004"
"415","306","GIFTED","Sat Dec 26 21:09:46 CET 1998"
"415","127","GIFTED","Wed Oct 08 12:09:15 CEST 1997"
"415","108","FOUND","Sat May 29 09:19:55 CEST 2010"
"415","307","GIFTED","Tue Sep 03 03:16:23 CEST 2002"
"415","62","REWARD","Sun Oct 31 09:56:14 CET 2021"
"415","413","FOUND","Tue Aug 20 20:47:29 CEST 2002"
"415","555","GIFTED","Sat May 14 14:30:41 CEST 2011"
"417","118","GIFTED","Wed Nov 02 19:37:53 CET 2011"
"417","142","FOUND","Thu Jun 20 20:39:44 CEST 2002"
"417","113","HARVESTED","Wed Sep 12 23:30:16 CEST 2012"
"417","346","HARVESTED","Thu Apr 19 23:36:48 CEST 2018"
"417","462","HARVESTED","Mon Nov 23 07:36:21 CET 1998"
"417","423","REWARD","Sun Jan 16 08:40:49 CET 2011"
"417","371","REWARD","Wed Mar 25 09:05:38 CET 2020"
"417","527","FOUND","Sat Mar 29 14:58:36 CET 1997"
"417","108","HARVESTED","Mon Jul 05 22:02:47 CEST 2004"
"417","523","GIFTED","Sun May 16 21:03:04 CEST 1999"
"417","99","FOUND","Tue Jul 15 06:04:26 CEST 1997"
"417","186","REWARD","Wed Oct 23 09:26:16 CEST 2013"
"417","317","REWARD","Tue Nov 01 08:00:55 CET 2022"
"417","178","HARVESTED","Tue Aug 09 12:14:10 CEST 2022"
"417","416","GIFTED","Tue Jan 29 00:34:29 CET 2019"
"417","161","GIFTED","Fri Jul 28 07:14:32 CEST 2000"
"417","105","GIFTED","Tue Nov 26 10:33:43 CET 1996"
"417","490","HARVESTED","Fri Mar 02 02:15:28 CET 2007"
"417","305","FOUND","Mon Oct 27 11:06:32 CET 2014"
"417","511","GIFTED","Fri May 14 05:09:51 CEST 2004"
"417","38","FOUND","Sun Nov 29 20:34:51 CET 2015"
"417","259","REWARD","Sun Feb 21 08:02:20 CET 1999"
"417","400","GIFTED","Sat Jan 17 12:19:56 CET 1998"
"417","244","GIFTED","Sat Dec 29 06:26:03 CET 2012"
"417","465","HARVESTED","Fri Dec 19 14:02:51 CET 2003"
"417","197","FOUND","Tue Jun 02 18:36:25 CEST 1998"
"417","47","FOUND","Sat Sep 29 22:19:06 CEST 2007"
"416","227","HARVESTED","Thu Mar 15 19:01:40 CET 2018"
"416","531","GIFTED","Wed Apr 06 03:45:19 CEST 2005"
"416","270","GIFTED","Fri Aug 28 23:58:01 CEST 1998"
"416","343","FOUND","Sun Sep 03 12:26:34 CEST 2006"
"416","79","HARVESTED","Wed May 24 09:09:12 CEST 2006"
"416","220","REWARD","Sat Feb 18 19:56:44 CET 2006"
"416","330","FOUND","Tue Jun 13 04:01:19 CEST 2006"
"416","421","REWARD","Tue Jan 05 19:10:02 CET 2016"
"416","558","GIFTED","Wed Mar 19 22:54:49 CET 1997"
"416","390","FOUND","Thu May 13 21:13:05 CEST 1999"
"416","518","REWARD","Mon Mar 20 07:18:00 CET 2023"
"416","545","GIFTED","Tue Jul 30 18:20:47 CEST 2002"
"416","273","HARVESTED","Thu Apr 11 10:23:00 CEST 2019"
"416","377","HARVESTED","Mon Sep 22 16:49:32 CEST 2008"
"416","390","FOUND","Mon May 09 02:47:30 CEST 2016"
"416","179","HARVESTED","Wed Feb 13 16:25:17 CET 2008"
"416","455","GIFTED","Thu Nov 04 02:11:34 CET 2004"
"416","45","FOUND","Sat Nov 09 03:04:21 CET 2013"
"416","560","FOUND","Thu Sep 08 14:54:07 CEST 2005"
"416","497","FOUND","Sat Nov 30 01:39:42 CET 2013"
"416","477","GIFTED","Mon Mar 15 15:19:03 CET 1999"
"416","122","GIFTED","Fri Dec 03 10:53:03 CET 2004"
"416","15","GIFTED","Wed Jan 19 15:57:01 CET 2005"
"420","562","FOUND","Thu May 01 09:11:24 CEST 2014"
"420","107","FOUND","Thu Dec 16 19:58:40 CET 2010"
"420","134","FOUND","Fri Dec 22 00:35:14 CET 2006"
"420","17","GIFTED","Tue Jun 13 22:36:41 CEST 2006"
"418","151","REWARD","Fri Jul 28 03:46:52 CEST 2017"
"418","177","GIFTED","Wed Oct 13 09:56:42 CEST 1999"
"418","472","REWARD","Sun Nov 08 13:43:05 CET 2009"
"418","356","FOUND","Thu Dec 05 14:42:47 CET 2013"
"418","92","REWARD","Mon Apr 11 04:54:50 CEST 2005"
"418","466","GIFTED","Wed Aug 28 09:49:49 CEST 2002"
"418","493","HARVESTED","Fri Sep 18 18:48:52 CEST 2015"
"418","198","FOUND","Sat Oct 11 21:39:13 CEST 2014"
"418","30","FOUND","Mon Apr 27 18:31:39 CEST 1998"
"418","82","FOUND","Thu Oct 26 00:23:36 CEST 2017"
"418","67","REWARD","Fri Dec 04 12:25:56 CET 1998"
"418","386","FOUND","Mon Mar 02 07:29:00 CET 1998"
"418","408","HARVESTED","Mon Sep 14 03:28:33 CEST 2009"
"418","401","HARVESTED","Sat Dec 29 11:09:01 CET 2007"
"418","121","GIFTED","Fri Aug 29 23:07:26 CEST 2008"
"418","367","HARVESTED","Mon Feb 04 23:46:12 CET 2008"
"418","128","GIFTED","Wed Nov 09 19:16:45 CET 2011"
"418","337","REWARD","Fri Mar 28 07:44:51 CET 2003"
"418","46","GIFTED","Tue Jun 28 02:47:26 CEST 2022"
"418","260","FOUND","Fri May 03 17:23:52 CEST 2013"
"418","498","FOUND","Mon Aug 23 16:58:44 CEST 2010"
"418","259","GIFTED","Wed Oct 11 13:32:14 CEST 2017"
"418","446","REWARD","Sun Oct 27 12:26:06 CET 2002"
"418","442","GIFTED","Wed Jan 31 09:02:41 CET 2007"
"425","63","HARVESTED","Mon Jun 04 12:52:11 CEST 2018"
"425","5","HARVESTED","Sat Aug 09 08:10:28 CEST 2014"
"425","120","FOUND","Sat Feb 09 14:01:59 CET 2002"
"425","514","REWARD","Mon Jun 15 01:12:17 CEST 1998"
"425","379","REWARD","Sun Sep 08 10:35:33 CEST 2019"
"425","205","GIFTED","Tue Nov 09 01:19:27 CET 2021"
"425","311","HARVESTED","Fri Feb 10 22:10:54 CET 2006"
"425","405","GIFTED","Thu Nov 29 06:14:41 CET 2001"
"425","385","GIFTED","Sun Jun 04 06:37:11 CEST 2017"
"425","490","GIFTED","Thu Jun 16 08:09:18 CEST 2022"
"425","2","REWARD","Mon Sep 05 10:34:13 CEST 2016"
"425","235","REWARD","Mon Dec 16 08:16:49 CET 2019"
"425","446","GIFTED","Sun Oct 21 20:44:26 CEST 2007"
"425","65","REWARD","Wed Jul 06 13:40:19 CEST 2022"
"425","147","REWARD","Tue Apr 14 15:08:14 CEST 2009"
"425","168","FOUND","Thu Oct 08 10:05:11 CEST 1998"
"425","68","GIFTED","Wed Jan 14 22:01:05 CET 2015"
"425","247","REWARD","Sun Jun 22 04:51:39 CEST 1997"
"425","249","HARVESTED","Fri Sep 05 10:58:59 CEST 2014"
"425","156","REWARD","Sat Aug 02 10:20:36 CEST 2014"
"425","393","HARVESTED","Tue Apr 02 18:17:39 CEST 1996"
"425","194","GIFTED","Fri Jun 10 01:50:03 CEST 2016"
"425","60","REWARD","Sat Jun 23 13:29:14 CEST 2012"
"425","203","HARVESTED","Sat Aug 13 19:06:03 CEST 2011"
"425","249","FOUND","Sat Apr 23 03:02:45 CEST 2022"
"425","494","HARVESTED","Sat Jul 04 09:11:00 CEST 1998"
"425","517","HARVESTED","Wed Dec 23 17:54:42 CET 2009"
"419","532","HARVESTED","Tue Dec 08 02:59:01 CET 2009"
"419","125","REWARD","Thu May 13 15:19:16 CEST 2010"
"419","484","HARVESTED","Sat Jun 01 01:55:10 CEST 2019"
"419","460","REWARD","Fri Jul 28 09:55:46 CEST 2000"
"419","443","HARVESTED","Fri Dec 30 09:55:53 CET 2022"
"419","532","GIFTED","Tue Feb 03 22:11:03 CET 1998"
"419","158","REWARD","Mon Nov 15 05:41:21 CET 2021"
"419","49","REWARD","Sun Mar 09 08:29:55 CET 1997"
"419","185","HARVESTED","Tue Jan 31 21:38:53 CET 2012"
"419","246","REWARD","Thu Aug 18 06:18:23 CEST 2005"
"419","91","HARVESTED","Sat May 01 18:16:57 CEST 1999"
"419","92","HARVESTED","Wed Feb 12 02:47:28 CET 2003"
"419","469","HARVESTED","Sat Mar 10 10:41:50 CET 2018"
"419","494","HARVESTED","Wed Apr 06 08:16:00 CEST 2005"
"419","528","FOUND","Thu Sep 13 15:58:51 CEST 2001"
"419","487","HARVESTED","Mon Apr 22 01:53:11 CEST 2002"
"419","278","REWARD","Sun Aug 14 20:23:37 CEST 2005"
"419","428","GIFTED","Mon Apr 30 21:16:52 CEST 2001"
"419","526","GIFTED","Wed Jun 24 18:46:39 CEST 2020"
"419","15","GIFTED","Sat Sep 16 22:33:27 CEST 2000"
"419","307","GIFTED","Wed Dec 10 17:28:44 CET 2003"
"431","539","GIFTED","Sun Feb 07 11:17:49 CET 2021"
"431","350","HARVESTED","Mon Jan 26 07:19:53 CET 2015"
"431","178","FOUND","Mon Nov 18 23:48:36 CET 2019"
"431","86","REWARD","Mon Nov 07 01:18:25 CET 2011"
"431","480","GIFTED","Sun Nov 21 14:25:33 CET 2010"
"431","207","FOUND","Tue Nov 09 12:57:42 CET 2010"
"431","371","GIFTED","Sun Aug 31 06:58:27 CEST 1997"
"431","494","FOUND","Thu Dec 24 13:58:20 CET 2009"
"431","515","HARVESTED","Tue Jan 12 19:45:07 CET 2010"
"431","463","GIFTED","Mon Jan 11 18:44:53 CET 2010"
"431","58","GIFTED","Sat Apr 15 13:24:03 CEST 2023"
"431","191","GIFTED","Tue Dec 04 05:59:38 CET 2007"
"431","528","REWARD","Thu Oct 27 02:12:45 CEST 2022"
"431","163","HARVESTED","Thu Dec 27 17:38:20 CET 2012"
"431","124","HARVESTED","Thu Apr 15 10:10:21 CEST 2021"
"431","226","REWARD","Tue Jul 08 12:22:54 CEST 2014"
"431","514","GIFTED","Sat Jan 14 03:01:04 CET 2017"
"431","299","REWARD","Fri Jul 04 23:58:15 CEST 1997"
"431","432","GIFTED","Tue Oct 29 13:58:58 CET 2019"
"431","172","GIFTED","Tue Jun 15 04:58:51 CEST 2021"
"431","151","HARVESTED","Thu Sep 21 22:29:56 CEST 2006"
"431","467","HARVESTED","Fri Feb 14 23:31:29 CET 2014"
"431","176","REWARD","Wed Apr 11 19:11:01 CEST 2018"
"431","434","HARVESTED","Wed Jul 06 00:02:42 CEST 2022"
"421","275","GIFTED","Mon Sep 10 01:55:52 CEST 2018"
"421","398","REWARD","Thu Oct 15 09:00:40 CEST 2015"
"421","255","REWARD","Mon Sep 28 03:25:16 CEST 2015"
"421","91","REWARD","Sat Jan 17 22:20:47 CET 2004"
"421","410","HARVESTED","Mon May 03 01:02:10 CEST 1999"
"421","435","GIFTED","Sat Sep 17 08:27:52 CEST 2011"
"421","552","GIFTED","Sat Feb 19 05:48:18 CET 2022"
"421","218","GIFTED","Fri Feb 04 13:41:20 CET 2011"
"421","549","FOUND","Wed Aug 30 10:46:51 CEST 2006"
"421","513","REWARD","Sat Jul 29 01:25:17 CEST 2000"
"424","95","REWARD","Thu Jul 02 22:43:05 CEST 2015"
"424","505","HARVESTED","Wed Nov 04 01:48:11 CET 2015"
"424","367","HARVESTED","Tue Sep 18 23:10:07 CEST 2012"
"424","388","REWARD","Sat Oct 25 14:48:52 CEST 2014"
"424","492","FOUND","Wed Jul 06 11:21:56 CEST 2011"
"424","248","REWARD","Wed Mar 15 13:43:59 CET 2017"
"424","187","FOUND","Sat May 17 13:11:04 CEST 2003"
"424","274","REWARD","Sat Sep 17 01:02:47 CEST 2005"
"424","6","REWARD","Thu Feb 19 14:43:06 CET 2004"
"424","438","REWARD","Wed May 13 22:24:20 CEST 2015"
"424","532","HARVESTED","Thu Dec 05 10:30:33 CET 2019"
"424","68","GIFTED","Sat Mar 14 03:04:19 CET 2009"
"424","122","HARVESTED","Sun Aug 03 12:35:18 CEST 1997"
"424","356","HARVESTED","Thu Nov 01 12:10:15 CET 2018"
"424","84","HARVESTED","Sun Nov 03 04:52:44 CET 2013"
"424","325","REWARD","Tue Jan 20 21:47:26 CET 1998"
"424","522","GIFTED","Thu Jan 09 19:26:57 CET 2003"
"423","196","REWARD","Mon May 11 01:12:07 CEST 2015"
"423","300","REWARD","Thu Apr 26 22:38:21 CEST 2001"
"423","514","HARVESTED","Thu Apr 26 01:57:37 CEST 2012"
"423","316","REWARD","Sat Jan 19 17:21:10 CET 2019"
"423","196","REWARD","Mon May 09 10:03:54 CEST 2022"
"423","201","HARVESTED","Fri Sep 28 19:56:38 CEST 2001"
"423","380","REWARD","Tue Oct 15 10:22:47 CEST 1996"
"423","543","FOUND","Tue Dec 09 10:08:48 CET 2003"
"423","105","GIFTED","Mon Jul 27 15:56:26 CEST 2009"
"423","50","HARVESTED","Sat Mar 24 12:36:08 CET 2018"
"423","285","FOUND","Wed Jul 26 02:17:59 CEST 2000"
"423","34","FOUND","Wed Aug 13 20:11:59 CEST 2003"
"429","85","FOUND","Sun May 18 06:17:10 CEST 2014"
"429","268","REWARD","Sun Nov 27 10:05:24 CET 2016"
"429","270","FOUND","Sun Aug 29 06:22:43 CEST 1999"
"429","382","HARVESTED","Thu Nov 11 23:50:22 CET 2010"
"429","283","REWARD","Mon Jun 22 15:26:53 CEST 2009"
"429","286","GIFTED","Fri Jan 18 22:35:33 CET 2008"
"429","484","REWARD","Fri Dec 02 23:23:59 CET 2005"
"429","68","FOUND","Sun Dec 22 03:58:31 CET 1996"
"429","39","HARVESTED","Thu Nov 17 11:03:37 CET 2022"
"429","466","REWARD","Tue Jun 23 18:15:44 CEST 2015"
"429","18","FOUND","Wed Nov 01 15:28:04 CET 2006"
"429","242","FOUND","Fri Aug 04 18:35:47 CEST 2000"
"429","88","HARVESTED","Sun Nov 21 02:01:12 CET 2010"
"429","381","GIFTED","Mon Sep 27 01:18:58 CEST 2010"
"429","343","GIFTED","Sat Mar 29 11:58:42 CET 2014"
"429","122","GIFTED","Thu Nov 08 17:30:59 CET 2018"
"429","389","FOUND","Fri Jan 24 12:39:34 CET 1997"
"429","138","HARVESTED","Wed Dec 29 15:58:02 CET 2010"
"429","58","GIFTED","Tue Apr 05 20:35:22 CEST 2022"
"429","519","GIFTED","Thu Dec 05 07:08:34 CET 2002"
"429","7","GIFTED","Thu Jul 14 22:01:34 CEST 2005"
"429","96","REWARD","Thu Sep 02 02:11:08 CEST 2021"
"429","262","GIFTED","Fri Mar 07 06:03:48 CET 2008"
"429","425","REWARD","Sun Oct 04 17:30:49 CEST 2015"
"429","457","HARVESTED","Sat Jan 23 12:35:26 CET 1999"
"426","185","REWARD","Tue Mar 20 18:29:50 CET 2001"
"426","170","HARVESTED","Fri Aug 05 15:17:29 CEST 2005"
"426","205","FOUND","Wed Dec 18 10:31:49 CET 2013"
"426","50","GIFTED","Fri Apr 30 20:29:44 CEST 2010"
"426","259","FOUND","Mon Jul 28 02:29:24 CEST 2003"
"426","407","HARVESTED","Tue Dec 10 22:11:24 CET 2002"
"426","350","FOUND","Thu Sep 29 23:14:19 CEST 2022"
"426","56","FOUND","Sat Aug 30 11:05:15 CEST 2003"
"426","91","GIFTED","Wed Jul 04 06:21:58 CEST 2012"
"426","77","FOUND","Fri Apr 16 21:50:07 CEST 1999"
"426","416","HARVESTED","Tue Oct 28 14:48:28 CET 1997"
"426","428","GIFTED","Tue Sep 17 09:27:50 CEST 2002"
"434","393","GIFTED","Tue Feb 17 00:17:54 CET 1998"
"434","113","HARVESTED","Wed Jul 17 00:55:41 CEST 1996"
"434","513","REWARD","Sun Aug 29 09:02:56 CEST 2010"
"434","1","HARVESTED","Mon Mar 24 05:01:25 CET 2003"
"434","452","FOUND","Thu May 22 09:31:08 CEST 2008"
"434","527","HARVESTED","Tue Mar 14 16:15:54 CET 2023"
"434","119","FOUND","Sun Apr 14 16:13:05 CEST 1996"
"434","217","REWARD","Wed May 23 02:58:14 CEST 2018"
"434","49","REWARD","Sat Dec 18 13:38:14 CET 2004"
"434","535","HARVESTED","Fri Nov 08 09:14:44 CET 1996"
"434","402","FOUND","Thu May 13 02:45:38 CEST 2010"
"434","462","FOUND","Fri Apr 27 21:57:05 CEST 2018"
"434","109","HARVESTED","Wed Mar 01 10:56:41 CET 2023"
"427","412","FOUND","Wed Feb 14 13:37:50 CET 2018"
"427","154","REWARD","Sat Dec 08 04:02:24 CET 2001"
"427","101","HARVESTED","Wed Mar 13 13:23:45 CET 1996"
"427","137","HARVESTED","Fri Feb 23 12:32:34 CET 2001"
"427","172","REWARD","Wed Sep 11 18:20:22 CEST 2013"
"427","225","FOUND","Tue Sep 13 09:50:32 CEST 2005"
"427","513","HARVESTED","Fri Jul 06 21:40:23 CEST 2012"
"427","160","HARVESTED","Wed Apr 09 10:58:41 CEST 2014"
"427","146","REWARD","Sat Jul 02 19:22:56 CEST 2022"
"427","407","GIFTED","Thu Jun 19 08:52:22 CEST 1997"
"427","440","REWARD","Fri Dec 29 16:39:02 CET 2006"
"427","474","HARVESTED","Mon Oct 29 19:05:12 CET 2018"
"427","19","GIFTED","Thu Aug 19 15:28:23 CEST 1999"
"427","22","FOUND","Sat Apr 18 09:52:54 CEST 2009"
"427","81","GIFTED","Thu Aug 23 06:12:15 CEST 2001"
"441","387","HARVESTED","Sun Jan 13 22:14:02 CET 2019"
"441","538","REWARD","Mon Oct 07 09:46:14 CEST 2013"
"441","466","HARVESTED","Thu Aug 18 10:01:34 CEST 2016"
"441","299","GIFTED","Tue Mar 22 03:19:05 CET 2022"
"441","185","REWARD","Wed Aug 25 05:05:40 CEST 2021"
"441","472","HARVESTED","Thu Nov 30 08:28:46 CET 2006"
"441","379","FOUND","Sun May 16 18:01:04 CEST 2021"
"441","176","GIFTED","Fri Jun 07 05:38:52 CEST 2019"
"441","139","FOUND","Tue Oct 29 05:28:34 CET 2019"
"441","25","HARVESTED","Tue May 25 02:54:43 CEST 2004"
"441","358","REWARD","Wed Oct 06 22:42:55 CEST 2004"
"441","189","REWARD","Sun Apr 11 10:04:31 CEST 2021"
"441","502","HARVESTED","Mon Nov 22 08:31:42 CET 2021"
"441","369","GIFTED","Sun Jul 23 20:04:49 CEST 2006"
"441","238","FOUND","Wed Jul 04 03:23:33 CEST 2001"
"441","308","FOUND","Thu Jun 22 19:10:16 CEST 2017"
"441","252","REWARD","Tue Apr 18 22:48:50 CEST 2000"
"441","259","REWARD","Sun Apr 01 10:20:31 CEST 2012"
"441","472","GIFTED","Wed Dec 23 22:19:44 CET 2015"
"441","482","GIFTED","Sat Jan 15 22:30:26 CET 2000"
"441","113","HARVESTED","Wed Sep 28 10:45:15 CEST 2011"
"441","514","FOUND","Sun Jan 09 08:03:10 CET 2022"
"441","418","HARVESTED","Sat Aug 14 10:53:20 CEST 2010"
"441","512","GIFTED","Fri Aug 14 09:55:01 CEST 2020"
"441","511","FOUND","Tue Apr 06 23:53:21 CEST 1999"
"441","243","HARVESTED","Fri Jul 31 20:04:06 CEST 1998"
"428","398","REWARD","Mon May 01 03:27:03 CEST 2000"
"428","124","GIFTED","Wed Oct 20 10:30:49 CEST 2021"
"428","118","REWARD","Thu Oct 23 09:05:18 CEST 2014"
"428","75","REWARD","Sun Mar 09 08:39:48 CET 1997"
"428","227","REWARD","Mon Jun 11 02:39:00 CEST 2012"
"428","379","GIFTED","Mon Jan 18 10:48:06 CET 2016"
"428","320","FOUND","Wed Nov 08 14:29:23 CET 2017"
"428","242","FOUND","Sat May 10 08:43:32 CEST 2014"
"428","201","REWARD","Fri Sep 26 21:26:17 CEST 2014"
"428","343","REWARD","Tue Oct 21 21:23:06 CEST 2014"
"428","242","GIFTED","Mon Apr 29 15:03:21 CEST 2019"
"428","5","HARVESTED","Tue Jul 09 22:04:26 CEST 1996"
"428","185","REWARD","Sat Feb 10 02:29:28 CET 2007"
"428","510","GIFTED","Sun Jan 11 16:49:02 CET 1998"
"428","380","HARVESTED","Sun Mar 16 04:21:00 CET 2008"
"439","320","HARVESTED","Mon Jul 16 07:53:58 CEST 2007"
"439","151","HARVESTED","Sat Aug 29 00:11:22 CEST 2020"
"439","363","GIFTED","Sun Apr 28 06:22:05 CEST 2013"
"439","380","HARVESTED","Tue Jun 29 03:57:04 CEST 2021"
