"move_id","name","accuracy","effect","pp","priority","target","type","move_damage_class","hp_healing","hp_drain","power","flinch_chance%","min_hits","max_hits","ailment","ailment_chance%","stat","stat_change_rate","change_amount"
"612","power up punch","100","Raises the user's Attack by one stage after inflicting damage.","20","0","selected pokemon","fighting","physical","0","0","40","0","1","1",,"0","attack","100","1"
"613","oblivion wing","100","Drains 75% of the damage inflicted to heal the user.","10","0","selected pokemon","flying","special","0","75","80","0","1","1",,"0",,"0",
"614","thousand arrows","100","Grounds the target, and hits even Flying-type or levitating Pokémon.","10","0","all opponents","ground","physical","0","0","90","0","1","1","unknown","100",,"0",
"615","thousand waves","100","Prevents the target from leaving battle.","10","0","all opponents","ground","physical","0","0","90","0","1","1",,"0",,"0",
"616","lands wrath","100","Inflicts regular damage with no additional effect.","10","0","all opponents","ground","physical","0","0","90","0","1","1",,"0",,"0",
"617","light of ruin","90","User receives 1/2 the damage inflicted in recoil.","5","0","selected pokemon","fairy","special","0","-50","140","0","1","1",,"0",,"0",
"618","origin pulse","85","Inflicts regular damage with no additional effect.","10","0","all opponents","water","special","0","0","110","0","1","1",,"0",,"0",
"619","precipice blades","85","Inflicts regular damage with no additional effect.","10","0","all opponents","ground","physical","0","0","120","0","1","1",,"0",,"0",
"620","dragon ascent","100","Lowers the user's Defense and Special Defense by one stage after inflicting damage.","5","0","selected pokemon","flying","physical","0","0","120","0","1","1",,"0","defense","100","-1"
"621","hyperspace fury","0","Ignores and destroys protection effects.","5","0","selected pokemon","dark","physical","0","0","100","0","1","1",,"0","defense","100","-1"
"622","breakneck blitz  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","normal","physical","0","0","0","0","1","1",,"0",,"0",
"623","breakneck blitz  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","normal","special","0","0","0","0","1","1",,"0",,"0",
"624","all out pummeling  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","fighting","physical","0","0","0","0","1","1",,"0",,"0",
"625","all out pummeling  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","fighting","special","0","0","0","0","1","1",,"0",,"0",
"626","supersonic skystrike  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","flying","physical","0","0","0","0","1","1",,"0",,"0",
"627","supersonic skystrike  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","flying","special","0","0","0","0","1","1",,"0",,"0",
"628","acid downpour  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","poison","physical","0","0","0","0","1","1",,"0",,"0",
"629","acid downpour  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","poison","special","0","0","0","0","1","1",,"0",,"0",
"630","tectonic rage  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ground","physical","0","0","0","0","1","1",,"0",,"0",
"631","tectonic rage  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ground","special","0","0","0","0","1","1",,"0",,"0",
"632","continental crush  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","rock","physical","0","0","0","0","1","1",,"0",,"0",
"633","continental crush  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","rock","special","0","0","0","0","1","1",,"0",,"0",
"634","savage spin out  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","bug","physical","0","0","0","0","1","1",,"0",,"0",
"635","savage spin out  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","bug","special","0","0","0","0","1","1",,"0",,"0",
"636","never ending nightmare  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ghost","physical","0","0","0","0","1","1",,"0",,"0",
"637","never ending nightmare  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ghost","special","0","0","0","0","1","1",,"0",,"0",
"638","corkscrew crash  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","steel","physical","0","0","0","0","1","1",,"0",,"0",
"639","corkscrew crash  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","steel","special","0","0","0","0","1","1",,"0",,"0",
"640","inferno overdrive  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","fire","physical","0","0","0","0","1","1",,"0",,"0",
"641","inferno overdrive  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","fire","special","0","0","0","0","1","1",,"0",,"0",
"642","hydro vortex  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","water","physical","0","0","0","0","1","1",,"0",,"0",
"643","hydro vortex  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","water","special","0","0","0","0","1","1",,"0",,"0",
"644","bloom doom  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","grass","physical","0","0","0","0","1","1",,"0",,"0",
"645","bloom doom  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","grass","special","0","0","0","0","1","1",,"0",,"0",
"646","gigavolt havoc  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","electric","physical","0","0","0","0","1","1",,"0",,"0",
"647","gigavolt havoc  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","electric","special","0","0","0","0","1","1",,"0",,"0",
"648","shattered psyche  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","psychic","physical","0","0","0","0","1","1",,"0",,"0",
"649","shattered psyche  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","psychic","special","0","0","0","0","1","1",,"0",,"0",
"650","subzero slammer  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ice","physical","0","0","0","0","1","1",,"0",,"0",
"651","subzero slammer  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ice","special","0","0","0","0","1","1",,"0",,"0",
"652","devastating drake  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","dragon","physical","0","0","0","0","1","1",,"0",,"0",
"653","devastating drake  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","dragon","special","0","0","0","0","1","1",,"0",,"0",
"654","black hole eclipse  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","dark","physical","0","0","0","0","1","1",,"0",,"0",
"655","black hole eclipse  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","dark","special","0","0","0","0","1","1",,"0",,"0",
"656","twinkle tackle  physical","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","fairy","physical","0","0","0","0","1","1",,"0",,"0",
"657","twinkle tackle  special","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","fairy","special","0","0","0","0","1","1",,"0",,"0",
"658","catastropika","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","electric","physical","0","0","210","0","1","1",,"0",,"0",
"659","shore up","0","Heals the user for ½ its max HP, or ⅔ during a sandstorm.","10","0","user","ground","status","50","0","0","0","0","0",,"0",,"0",
"660","first impression","100","Can only be used as the first move after the user enters battle.","10","2","selected pokemon","bug","physical","0","0","90","0","1","1",,"0",,"0",
"661","baneful bunker","0","Grants the user protection for the rest of the turn and poisons any Pokémon that tries to use a contact move on it.","10","4","user","poison","status","0","0","0","0","0","0",,"0",,"0",
"662","spirit shackle","100","Traps the target.","10","0","selected pokemon","ghost","physical","0","0","80","0","1","1",,"0",,"0",
"663","darkest lariat","100","Ignores the target's stat modifiers.","10","0","selected pokemon","dark","physical","0","0","85","0","1","1",,"0",,"0",
"664","sparkling aria","100","Cures the target of burns.","10","0","all other pokemon","water","special","0","0","90","0","1","1",,"0",,"0",
"665","ice hammer","90","Lowers user's Speed by one stage.","10","0","selected pokemon","ice","physical","0","0","100","0","1","1",,"0","speed","100","-1"
"666","floral healing","0","Heals the target for ½ its max HP, or ⅔ on Grassy Terrain.","10","0","selected pokemon","fairy","status","50","0","0","0","0","0",,"0",,"0",
"667","high horsepower","95","Inflicts regular damage with no additional effect.","10","0","selected pokemon","ground","physical","0","0","95","0","1","1",,"0",,"0",
"668","strength sap","100","Heals the user by the target's current Attack stat and lowers the target's Attack by one stage.","10","0","selected pokemon","grass","status","0","0","0","0","0","0",,"0","attack","100","-1"
"669","solar blade","100","Requires a turn to charge before attacking.","10","0","selected pokemon","grass","physical","0","0","125","0","1","1",,"0",,"0",
"670","leafage","100","Inflicts regular damage with no additional effect.","40","0","selected pokemon","grass","physical","0","0","40","0","1","1",,"0",,"0",
"671","spotlight","0","Forces the target's opponents to aim at the target for the rest of the turn.","15","3","selected pokemon","normal","status","0","0","0","0","0","0",,"0",,"0",
"672","toxic thread","100","Poisons the target and lowers its Speed by one stage.","20","0","selected pokemon","poison","status","0","0","0","0","0","0","poison","100","speed","100","-1"
"673","laser focus","0","Guarantees a critical hit with the user's next move.","30","0","user","normal","status","0","0","0","0","0","0",,"0",,"0",
"674","gear up","0","Raises the Attack and Special Attack of all friendly Pokémon with plus or minus by one stage.","20","0","user and allies","steel","status","0","0","0","0","0","0",,"0","attack","100","1"
"675","throat chop","100","Prevents the target from using sound-based moves for two turns.","15","0","selected pokemon","dark","physical","0","0","80","0","1","1","silence","100",,"0",
"676","pollen puff","100","Damages opponents, but heals allies for 50% of their max HP.","15","0","selected pokemon","bug","special","0","0","90","0","1","1",,"0",,"0",
"677","anchor shot","100","Traps the target.","20","0","selected pokemon","steel","physical","0","0","80","0","1","1",,"0",,"0",
"678","psychic terrain","0","Protects Pokémon on the ground from priority moves and increases the power of their  Psychic moves by 50%.","10","0","entire field","psychic","status","0","0","0","0","0","0",,"0",,"0",
"679","lunge","100","Lowers the target's Attack by one stage after inflicting damage.","15","0","selected pokemon","bug","physical","0","0","80","0","1","1",,"0","attack","100","-1"
"680","fire lash","100","Lowers the target's Defense by one stage after inflicting damage.","15","0","selected pokemon","fire","physical","0","0","80","0","1","1",,"0","defense","100","-1"
"681","power trip","100","Power is higher the more the user's stats have been raised, to a maximum of 31×.","10","0","selected pokemon","dark","physical","0","0","20","0","1","1",,"0",,"0",
"682","burn up","100","Removes the user's fire type after inflicting damage.","5","0","selected pokemon","fire","special","0","0","130","0","1","1",,"0",,"0",
"683","speed swap","0","Exchanges the user's Speed with the target's.","10","0","selected pokemon","psychic","status","0","0","0","0","0","0",,"0",,"0",
"684","smart strike","0","Never misses.","10","0","selected pokemon","steel","physical","0","0","70","0","1","1",,"0",,"0",
"685","purify","0","Cures the target of a major status ailment and heals the user for 50% of its max HP.","20","0","selected pokemon","poison","status","50","0","0","0","0","0",,"0",,"0",
"686","revelation dance","100","Has the same type as the user.","15","0","selected pokemon","normal","special","0","0","90","0","1","1",,"0",,"0",
"687","core enforcer","100","Nullifies the target's ability if it moves earlier.","10","0","all opponents","dragon","special","0","0","100","0","1","1",,"0",,"0",
"688","trop kick","100","Lowers the target's Attack by one stage after inflicting damage.","15","0","selected pokemon","grass","physical","0","0","70","0","1","1",,"0","attack","100","-1"
"689","instruct","0","Forces the target to repeat its last used move.","15","0","selected pokemon","psychic","status","0","0","0","0","0","0",,"0",,"0",
"690","beak blast","100","Inflicts a burn on any Pokémon that makes contact before the attack.","15","-3","selected pokemon","flying","physical","0","0","100","0","1","1",,"0",,"0",
"691","clanging scales","100","Lowers the user's Defense by one stage after inflicting damage.","5","0","all opponents","dragon","special","0","0","110","0","1","1",,"0","defense","100","-1"
"692","dragon hammer","100","Inflicts regular damage with no additional effect.","15","0","selected pokemon","dragon","physical","0","0","90","0","1","1",,"0",,"0",
"693","brutal swing","100","Inflicts regular damage with no additional effect.","20","0","all other pokemon","dark","physical","0","0","60","0","1","1",,"0",,"0",
"694","aurora veil","0","Reduces damage five turns, but must be used during hail.","20","0","users field","ice","status","0","0","0","0","0","0",,"0",,"0",
"695","sinister arrow raid","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ghost","physical","0","0","180","0","1","1",,"0",,"0",
"696","malicious moonsault","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","dark","physical","0","0","180","0","1","1",,"0",,"0",
"697","oceanic operetta","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","water","special","0","0","195","0","1","1",,"0",,"0",
"698","guardian of alola","0","Damages the target for 75% of its remaining HP.","1","0","selected pokemon","fairy","special","0","0","0","0","1","1",,"0",,"0",
"699","soul stealing 7 star strike","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","ghost","physical","0","0","195","0","1","1",,"0",,"0",
"700","stoked sparksurfer","0","Has a $effect_chance% chance to paralyze the target.","1","0","selected pokemon","electric","special","0","0","175","0","1","1","paralysis","100",,"0",
"701","pulverizing pancake","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","normal","physical","0","0","210","0","1","1",,"0",,"0",
"702","extreme evoboost","0","Raises all of the user's stats by two stages.","1","0","user","normal","status","0","0","0","0","0","0",,"0","attack","100","2"
"703","genesis supernova","0","Changes the terrain to Psychic Terrain after inflicting damage.","1","0","selected pokemon","psychic","special","0","0","185","0","1","1",,"0",,"0",
"704","shell trap","100","Only inflicts damage if the user was hit by a physical move this turn.","5","-3","all opponents","fire","special","0","0","150","0","1","1",,"0",,"0",
"705","fleur cannon","90","Lowers the user's Special Attack by two stages after inflicting damage.","5","0","selected pokemon","fairy","special","0","0","130","0","1","1",,"0","special attack","100","-2"
"706","psychic fangs","100","Destroys Reflect and Light Screen.","10","0","selected pokemon","psychic","physical","0","0","85","0","1","1",,"0",,"0",
"707","stomping tantrum","100","Has double power if the user's last move failed.","10","0","selected pokemon","ground","physical","0","0","75","0","1","1",,"0",,"0",
"708","shadow bone","100","Has a $effect_chance% chance to lower the target's Defense by one stage.","10","0","selected pokemon","ghost","physical","0","0","85","0","1","1",,"0","defense","20","-1"
"709","accelerock","100","Inflicts regular damage with no additional effect.","20","1","selected pokemon","rock","physical","0","0","40","0","1","1",,"0",,"0",
"710","liquidation","100","Has a $effect_chance% chance to lower the target's Defense by one stage.","10","0","selected pokemon","water","physical","0","0","85","0","1","1",,"0","defense","20","-1"
"711","prismatic laser","100","User foregoes its next turn to recharge.","10","0","selected pokemon","psychic","special","0","0","160","0","1","1",,"0",,"0",
"712","spectral thief","100","Steals the target's stat increases, then inflicts damage.","10","0","selected pokemon","ghost","physical","0","0","90","0","1","1",,"0",,"0",
"713","sunsteel strike","100","Cannot be disrupted by abilities.","5","0","selected pokemon","steel","physical","0","0","100","0","1","1",,"0",,"0",
"714","moongeist beam","100","Cannot be disrupted by abilities.","5","0","selected pokemon","ghost","special","0","0","100","0","1","1",,"0",,"0",
"715","tearful look","0","Lowers the target's Attack and Special Attack by one stage.","20","0","selected pokemon","normal","status","0","0","0","0","0","0",,"0","attack","100","-1"
"716","zing zap","100","Has a $effect_chance% chance to make the target flinch.","10","0","selected pokemon","electric","physical","0","0","80","30","1","1",,"0",,"0",
"717","natures madness","90","Inflicts damage equal to half the target's HP.","10","0","selected pokemon","fairy","special","0","0","0","0","1","1",,"0",,"0",
"718","multi attack","100","If the user is holding a appropriate plate or drive, the damage inflicted will match it.","10","0","selected pokemon","normal","physical","0","0","120","0","1","1",,"0",,"0",
"719","10 000 000 volt thunderbolt","0","Inflicts regular damage with no additional effect.","1","0","selected pokemon","electric","special","0","0","195","0","1","1",,"0",,"0",
"720","mind blown","100","Inflicts damage, and the user takes damage equal to half of its max HP, rounded up.","5","0","all other pokemon","fire","special","0","0","150","0","1","1",,"0",,"0",
"721","plasma fists","100","Inflicts regular damage with no additional effect.","15","0","selected pokemon","electric","physical","0","0","100","0","1","1",,"0",,"0",
"722","photon geyser","100","Inflicts regular damage with no additional effect.","5","0","selected pokemon","psychic","special","0","0","100","0","1","1",,"0",,"0",
"723","light that burns the sky","0","Inflicts damage using either Attack or Special Attack stat, whichever is higher.","1","0","selected pokemon","psychic","special","0","0","200","0","1","1",,"0",,"0",
"724","searing sunraze smash","0","Cannot be disrupted by abilities.","1","0","selected pokemon","steel","physical","0","0","200","0","1","1",,"0",,"0",
"725","menacing moonraze maelstrom","0","Cannot be disrupted by abilities.","1","0","selected pokemon","ghost","special","0","0","200","0","1","1",,"0",,"0",
"726","lets snuggle forever","0","After inflicting damage, causes all Normal-type moves to become Electric-type for the remainder of the turn.","1","0","selected pokemon","fairy","physical","0","0","190","0","1","1",,"0",,"0",
"727","splintered stormshards","0","Inflicts damage and removes any terrain present on the battlefield.","1","0","selected pokemon","rock","physical","0","0","190","0","1","1",,"0",,"0",
"728","clangorous soulblaze","0","Inflicts damage to all opposing Pokémon and increases the user's Attack, Defense, Special Attack, Special Defense, and Speed by one stage each.","1","0","all opponents","dragon","special","0","0","185","0","1","1",,"0","attack","100","1"
"729","zippy zap","100","Inflicts regular damage with no additional effect.","10","2","selected pokemon","electric","physical","0","0","80","0","1","1",,"0","evasion","100","1"
"730","splishy splash","100","Inflicts regular damage with no additional effect.","15","0","all opponents","water","special","0","0","90","0","1","1","paralysis","30",,"0",
"731","floaty fall","95","Inflicts regular damage with no additional effect.","15","0","selected pokemon","flying","physical","0","0","90","30","1","1",,"0",,"0",
"732","pika papow","0","Inflicts regular damage with no additional effect.","20","0","selected pokemon","electric","special","0","0","0","0","1","1",,"0",,"0",
"733","bouncy bubble","100","Inflicts regular damage with no additional effect.","20","0","selected pokemon","water","special","0","100","60","0","1","1",,"0",,"0",
"734","buzzy buzz","100","Inflicts regular damage with no additional effect.","20","0","selected pokemon","electric","special","0","0","60","0","1","1","paralysis","100",,"0",
"735","sizzly slide","100","Inflicts regular damage with no additional effect.","20","0","selected pokemon","fire","physical","0","0","60","0","1","1","burn","100",,"0",
"736","glitzy glow","95","Inflicts regular damage with no additional effect.","15","0","selected pokemon","psychic","special","0","0","80","0","1","1",,"0",,"0",
"737","baddy bad","95","Inflicts regular damage with no additional effect.","15","0","selected pokemon","dark","special","0","0","80","0","1","1",,"0",,"0",
"738","sappy seed","90","Inflicts regular damage with no additional effect.","10","0","selected pokemon","grass","physical","0","0","100","0","1","1","leech-seed","100",,"0",
"739","freezy frost","90","Inflicts regular damage with no additional effect.","10","0","selected pokemon","ice","special","0","0","100","0","1","1",,"0",,"0",
"740","sparkly swirl","85","Inflicts regular damage with no additional effect.","5","0","selected pokemon","fairy","special","0","0","120","0","1","1",,"0",,"0",
"741","veevee volley","0","Inflicts regular damage with no additional effect.","20","0","selected pokemon","normal","physical","0","0","0","0","1","1",,"0",,"0",
"742","double iron bash","100","Hits twice in one turn.","5","0","selected pokemon","steel","physical","0","0","60","30","2","2",,"0",,"0",
"743","max guard","0","Prevents any moves from hitting the user this turn.","10","4","user","normal","status","0","0","0","0","0","0",,"0",,"0",
"744","dynamax cannon","100","Sets Light Screen on the user's side of the field after inflicting damage.","5","0","selected pokemon","dragon","special","0","0","100","0","1","1",,"0",,"0",
"745","snipe shot","100","Sets Reflect on the user's side of the field after inflicting damage.","15","0","selected pokemon","water","special","0","0","80","0","1","1",,"0",,"0",
"746","jaw lock","100","Seeds the target after inflicting damage.","10","0","selected pokemon","dark","physical","0","0","80","0","1","1",,"0",,"0",
"747","stuff cheeks","0","Cures the entire party of major status effects after inflicting damage.","10","0","user","normal","status","0","0","0","0","0","0",,"0","defense","100","2"
"748","no retreat","0","Hits twice in one turn","5","0","user","fighting","status","0","0","0","0","0","0",,"0","attack","100","1"
"757","max flare","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","fire","physical","0","0","100","0","1","1",,"0",,"0",
"758","max flutterby","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","bug","physical","0","0","10","0","1","1",,"0",,"0",
"759","max lightning","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","electric","physical","0","0","10","0","1","1",,"0",,"0",
"760","max strike","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","normal","physical","0","0","10","0","1","1",,"0",,"0",
"761","max knuckle","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","fighting","physical","0","0","10","0","1","1",,"0",,"0",
"762","max phantasm","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","ghost","physical","0","0","10","0","1","1",,"0",,"0",
"763","max hailstorm","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","ice","physical","0","0","10","0","1","1",,"0",,"0",
"764","max ooze","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","poison","physical","0","0","10","0","1","1",,"0",,"0",
"765","max geyser","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","water","physical","0","0","10","0","1","1",,"0",,"0",
"766","max airstream","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","flying","physical","0","0","10","0","1","1",,"0",,"0",
"767","max starfall","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","fairy","physical","0","0","10","0","1","1",,"0",,"0",
"768","max wyrmwind","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","dragon","physical","0","0","10","0","1","1",,"0",,"0",
"769","max mindstorm","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","psychic","physical","0","0","10","0","1","1",,"0",,"0",
"770","max rockfall","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","rock","physical","0","0","10","0","1","1",,"0",,"0",
"771","max quake","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","ground","physical","0","0","10","0","1","1",,"0",,"0",
"772","max darkness","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","dark","physical","0","0","10","0","1","1",,"0",,"0",
"773","max overgrowth","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","grass","physical","0","0","10","0","1","1",,"0",,"0",
"774","max steelspike","0","Inflicts regular damage with no additional effect.","10","0","selected pokemon me first","steel","physical","0","0","10","0","1","1",,"0",,"0",
"778","drum beating","100","Has a $effect_chance% chance to lower the target's Speed by one stage.","10","0","selected pokemon","grass","physical","0","0","80","0","1","1",,"0","speed","100","-1"
"779","snap trap","100","Prevents the target from fleeing and inflicts damage for 2-5 turns.","15","0","selected pokemon","grass","physical","0","0","35","0","1","1","trap","100",,"0",
"780","pyro ball","90","Has a $effect_chance% chance to burn the target.","5","0","selected pokemon","fire","physical","0","0","120","0","1","1","burn","10",,"0",
"784","breaking swipe","100","Lowers the target's Attack by one stage after inflicting damage.","15","0","all opponents","dragon","physical","0","0","60","0","1","1",,"0","attack","100","-1"
"785","branch poke","100","Inflicts regular damage with no additional effect.","40","0","selected pokemon","grass","physical","0","0","40","0","1","1",,"0",,"0",
"788","grav apple","100","Lowers the target's Defense by one stage after inflicting damage.","10","0","selected pokemon","grass","physical","0","0","80","0","1","1",,"0","defense","100","-1"
"789","spirit break","100","Has a $effect_chance% chance to lower the target's Special Attack by one stage.","15","0","selected pokemon","fairy","physical","0","0","75","0","1","1",,"0","special attack","100","-1"
"790","strange steam","95","Has a $effect_chance% chance to confuse the target.","10","0","selected pokemon","fairy","special","0","0","90","0","1","1","confusion","20",,"0",
"793","false surrender","0","Never misses.","10","0","selected pokemon","dark","physical","0","0","80","0","1","1",,"0",,"0",
"794","meteor assault","100","User foregoes its next turn to recharge.","5","0","selected pokemon","fighting","physical","0","0","150","0","1","1",,"0",,"0",
"795","eternabeam","90","User foregoes its next turn to recharge.","5","0","selected pokemon","dragon","special","0","0","160","0","1","1",,"0",,"0",
"796","steel beam","95","Inflicts damage, and the user takes damage equal to half of its max HP, rounded up.","5","0","selected pokemon","steel","special","0","0","140","0","1","1",,"0",,"0",
"797","expanding force","100","Inflicts regular damage with no additional effect.","10","0","selected pokemon","psychic","special","0","0","80","0","1","1",,"0",,"0",
"798","steel roller","100","Inflicts regular damage with no additional effect.","5","0","selected pokemon","steel","physical","0","0","130","0","1","1",,"0",,"0",
"799","scale shot","90","Inflicts regular damage with no additional effect.","20","0","selected pokemon","dragon","physical","0","0","25","0","2","5",,"0",,"0",
"800","meteor beam","90","Inflicts regular damage with no additional effect.","10","0","selected pokemon","rock","special","0","0","120","0","1","1",,"100",,"0",
"801","shell side arm","100","Inflicts regular damage with no additional effect.","10","0","selected pokemon","poison","special","0","0","90","0","1","1","poison","20",,"0",
"802","misty explosion","100","Inflicts regular damage with no additional effect.","5","0","all other pokemon","fairy","special","0","0","100","0","1","1",,"0",,"0",
"803","grassy glide","100","Inflicts regular damage with no additional effect.","20","0","selected pokemon","grass","physical","0","0","70","0","1","1",,"0",,"0",
"804","rising voltage","100","Inflicts regular damage with no additional effect.","20","0","selected pokemon","electric","special","0","0","70","0","1","1",,"0",,"0",
"805","terrain pulse","100","Inflicts regular damage with no additional effect.","10","0","selected pokemon","normal","special","0","0","50","0","1","1",,"0",,"0",
"806","skitter smack","90","Inflicts regular damage with no additional effect.","10","0","selected pokemon","bug","physical","0","0","70","0","1","1",,"0","special attack","100","-1"
"807","burning jealousy","100","Inflicts regular damage with no additional effect.","5","0","all opponents","fire","special","0","0","70","0","1","1","burn","100",,"0",
"808","lash out","100","Inflicts regular damage with no additional effect.","5","0","selected pokemon","dark","physical","0","0","75","0","1","1",,"0",,"0",
"809","poltergeist","90","Inflicts regular damage with no additional effect.","5","0","selected pokemon","ghost","physical","0","0","110","0","1","1",,"0",,"0",
"810","corrosive gas","100","Inflicts regular damage with no additional effect.","40","0","all other pokemon","poison","status","0","0","0","0","0","0",,"0",,"0",
"811","coaching","0","Inflicts regular damage with no additional effect.","10","0","user and allies","fighting","status","0","0","0","0","0","0",,"0","attack","100","1"
"812","flip turn","100","Inflicts regular damage with no additional effect.","20","0","selected pokemon","water","physical","0","0","60","0","1","1",,"0",,"0",
"813","triple axel","90","Inflicts regular damage with no additional effect.","10","0","selected pokemon","ice","physical","0","0","20","0","3","3",,"0",,"0",
"814","dual wingbeat","90","Inflicts regular damage with no additional effect.","10","0","selected pokemon","flying","physical","0","0","40","0","2","2",,"0",,"0",
"815","scorching sands","100","Inflicts regular damage with no additional effect.","10","0","selected pokemon","ground","special","0","0","70","0","1","1","burn","30",,"0",
"816","jungle healing","0","Inflicts regular damage with no additional effect.","10","0","user and allies","grass","status","25","0","0","0","0","0",,"0",,"0",
"817","wicked blow","100","Inflicts regular damage with no additional effect.","5","0","selected pokemon","dark","physical","0","0","80","0","1","1",,"0",,"0",
"818","surging strikes","100","Inflicts regular damage with no additional effect.","5","0","selected pokemon","water","physical","0","0","25","0","3","3",,"0",,"0",
"819","thunder cage","90","Inflicts regular damage with no additional effect.","15","0","selected pokemon","electric","special","0","0","80","0","1","1","trap","100",,"0",
"820","dragon energy","100","Inflicts regular damage with no additional effect.","5","0","all opponents","dragon","special","0","0","150","0","1","1",,"0",,"0",
"821","freezing glare","100","Inflicts regular damage with no additional effect.","10","0","selected pokemon","psychic","special","0","0","90","0","1","1","freeze","10",,"0",
"822","fiery wrath","100","Inflicts regular damage with no additional effect.","10","0","all opponents","dark","special","0","0","90","20","1","1",,"0",,"0",
"823","thunderous kick","100","Inflicts regular damage with no additional effect.","10","0","selected pokemon","fighting","physical","0","0","90","0","1","1",,"0","defense","100","-1"
"824","glacial lance","100","Inflicts regular damage with no additional effect.","5","0","all opponents","ice","physical","0","0","130","0","1","1",,"0",,"0",
"825","astral barrage","100","Inflicts regular damage with no additional effect.","5","0","all opponents","ghost","special","0","0","120","0","1","1",,"0",,"0",
"826","eerie spell","100","Inflicts regular damage with no additional effect.","5","0","selected pokemon","psychic","special","0","0","80","0","1","1",,"0",,"0",
