"id","pokemon_speciesID","nickname","ownerID","level","experience","gender","nature","item","datetime","location_subareaID","obtention_method","pokeballID","move1","move2","move3","move4"
"11357","76","Tinker","409","64","273610","female","mild","flame orb","Sun Nov 17 20:26:30 CET 2002",,"gift","poke ball","205","201","155","246"
"11358","108","Mac","409","79","513403","female","naughty",,"Wed Sep 21 15:52:39 CEST 2005","468","walk","level ball","130","163","193","121"
"11359","225","Sienna","409","76","367282","male","quiet","pecha berry","Mon Oct 15 13:13:41 CEST 2007","499","walk","quick ball","64","65","17","181"
"11360","284","Crystal","409","79","516957","male","bold",,"Fri Sep 28 21:12:35 CEST 2007","509","surf","park ball","17","143","119","65"
"11361","286","Pandora","409","71","517810","female","timid","premier ball","Fri Jun 30 07:58:15 CEST 2000",,"gift","dusk ball","223","79","73","2"
"11362","73","Chief","409","63","338928","female","careful","light clay","Wed Nov 10 05:30:02 CET 2010","371","surf","heavy ball","145","92","55","123"
"11363","482","Chivas","409","79","644408","female","bashful","journal","Thu Oct 18 09:57:03 CEST 2018",,"gift","poke ball","100","138","133","112"
"11364","61","Raven","409","75","456334","female","quiet","vs seeker","Thu Mar 26 01:13:22 CET 2015","506","super rod","nest ball","55","61","152","127"
"11365","40","Andrew","409","72","317401","female","naive","damp mulch","Tue Oct 25 02:19:57 CEST 2011","52","walk","master ball","121","230","208","32"
"11366","478","Snuggles","409","72","403613","male","jolly","heart mail","Wed May 16 11:19:36 CEST 2018",,"gift","dusk ball","181","62","54","194"
"11367","397","Hanna","409","77","493971","male","brave","tri pass","Sun Jun 03 21:41:03 CEST 2018","521","walk","safari ball","164","206","244","36"
"11368","26","Nosey","409","74","422813","male","calm",,"Fri May 03 00:28:32 CEST 2002","51","walk","lure ball","9","87","86","192"
"11369","340","Frankie","409","70","370086","male","hardy","rock incense","Wed Jul 22 22:02:44 CEST 2015","372","super rod","net ball","189","90","190","89"
"11370","458","Bibbles","409","77","612888","male","brave",,"Mon Oct 07 21:29:57 CEST 2019","375","surf","lure ball","127","16","61","110"
"11371","170","Cody","409","70","451799","female","naive",,"Tue Mar 14 21:57:28 CET 2000","513","super rod","moon ball","9","85","110","145"
"11372","393","Bosley","409","66","306364","male","gentle","rainbow pass","Tue Jan 24 05:13:10 CET 2006","466","gift","net ball","127","145","56","152"
"11373","145","Freckles","409","76","576079","male","sassy","choice band","Sun Mar 22 16:57:47 CET 2015","17","only one","fast ball","84","119","9","209"
"11374","407","Archie","409","72","396206","male","relaxed","deep sea scale","Tue Apr 17 01:36:09 CEST 2001",,"grass spots","dusk ball","79","151","71","235"
"11375","281","Petie","409","62","320240","female","hardy","wiki berry","Sat Jul 30 03:13:29 CEST 2011","476","walk","level ball","149","248","60","138"
"11376","16","Mitzy","409","64","276676","male","mild",,"Sun Nov 22 13:32:05 CET 2015","509","walk","premier ball","203","119","43","31"
"11377","143","Apollo","408","73","520251","female","brave",,"Fri Apr 09 06:08:07 CEST 2010","19","pokeflute","nest ball","18","226","175","195"
"11378","444","Tux","408","66","386664","female","adamant","tiny mushroom","Sun Dec 20 00:18:43 CET 1998","419","walk","great ball","198","91","82","200"
"11379","189","Skye","408","62","254186","male","sassy","lure ball","Tue Apr 18 21:54:29 CEST 2000",,"gift","timer ball","119","71","19","22"
"11380","50","Bella","408","64","283193","female","impish",,"Sat Mar 21 10:47:50 CET 2009","508","walk","heal ball","191","28","89","90"
"11381","95","Tessa","408","63","274087","male","serious","deep sea scale","Thu Aug 02 09:54:49 CEST 2018","377","walk","nest ball","191","201","91","89"
"11382","225","Frosty","408","68","264113","male","careful",,"Tue Oct 19 08:15:20 CEST 1999","499","walk","premier ball","143","114","119","16"
"11383","450","Loki","408","69","435279","female","serious","rule book","Tue Jul 25 00:22:00 CEST 2017","508","walk","moon ball","155","125","91","222"
"11384","303","Butch","408","63","215826","male","modest","babiri berry","Thu Jul 07 00:05:20 CEST 2016","452","walk","safari ball","204","186","231","232"
"11385","268","Godiva","408","61","244878","female","relaxed",,"Mon Apr 19 03:17:30 CEST 1999","380","walk","level ball","141","169","41","42"
"11386","215","Charlie","408","66","305557","male","lonely","data card 19","Sat Feb 04 23:29:33 CET 2017","439","walk","quick ball","62","59","251","196"
"11387","301","Montana","408","61","199378","female","hardy","tm39","Sun Apr 26 19:08:28 CEST 2009",,"grass spots","heavy ball","132","226","37","193"
"11388","6","Rosebud","408","68","333629","female","brave","shoal salt","Sun Nov 30 06:55:22 CET 2008",,"gift","repeat ball","177","52","64","241"
"11389","227","Commando","408","70","461239","male","modest","pink apricorn","Sat Jul 13 21:19:42 CEST 1996","428","walk","level ball","119","17","143","232"
"11390","285","Puddles","408","78","724406","female","jolly","tm45","Mon Aug 21 21:59:48 CEST 2000","268","walk","dive ball","79","72","80","73"
"11391","205","Bucko","408","65","296114","female","docile",,"Sat Mar 05 08:49:28 CET 2005",,"gift","sport ball","169","231","211","42"
"11392","432","Holly","408","72","316269","female","careful","potion","Sun Mar 14 08:25:10 CET 2004","504","walk","cherish ball","206","120","33","162"
"11393","346","Hobbes","408","79","387452","female","gentle","tm30","Tue Dec 01 00:58:01 CET 2020",,"gift","moon ball","78","246","157","22"
"11394","56","August","408","69","356766","male","timid",,"Wed Oct 28 01:29:08 CET 2020","506","walk","friend ball","68","27","249","26"
"11395","22","Roxanne","408","61","241288","male","lax",,"Thu Aug 17 20:47:50 CEST 2006","428","walk","park ball","182","159","212","74"
"11396","110","Budda","408","67","315678","female","brave","ether","Wed Apr 01 03:56:57 CEST 2015","428","walk","dive ball","151","139","77","92"
"11397","291","Tiki","408","79","382584","male","calm",,"Sun Aug 30 15:27:50 CEST 2015",,"gift","fast ball","65","141","16","41"
"11398","213","Boomer","408","64","280287","female","sassy","shed shell","Wed Oct 30 17:12:01 CET 2013","505","walk","great ball","42","81","141","157"
"11399","333","Abby","408","71","303445","female","brave","apricorn box","Sun Jul 20 13:48:14 CEST 2008","491","walk","quick ball","129","70","105","116"
"11400","49","Petie","408","76","457859","female","brave",,"Sun Nov 06 05:05:51 CET 2011","509","walk","friend ball","40","188","139","81"
"11401","410","Pookie","408","71","296958","female","lonely","draco plate","Sat Nov 19 18:05:39 CET 2011",,"gift","heal ball","246","231","88","205"
"11402","35","Rowdy","408","79","409812","female","naughty","tm47","Wed Jun 01 15:22:04 CEST 2016","382","walk","cherish ball","204","186","236","27"
"11403","339","Bobo","408","79","527112","male","careful","tm30","Thu Sep 14 08:21:46 CEST 2017","372","good rod","premier ball","57","91","189","191"
"11404","67","Eva","408","76","470098","male","quirky",,"Fri Jun 17 19:00:32 CEST 2022","383","walk","poke ball","2","26","167","233"
"11405","4","Charmer","408","73","423288","female","careful",,"Sat Aug 03 20:55:39 CEST 1996","12","gift","quick ball","126","7","52","53"
"11406","425","Woody","408","72","549388","female","quiet","cherish ball","Mon May 25 17:36:27 CEST 1998",,"walk","heal ball","65","194","119","64"
"11407","225","Jenna","408","61","191219","female","mild",,"Sat Apr 15 07:33:11 CEST 2000","499","walk","great ball","8","54","59","58"
"11408","77","Stormy","430","73","416969","male","calm","twisted spoon","Sat Oct 17 04:03:03 CEST 2020","481","walk","net ball","241","52","7","126"
"11409","264","Tyson","430","66","312140","female","naughty",,"Mon Sep 10 20:38:08 CEST 2012","183","walk","great ball","165","234","25","108"
"11410","291","Midnight","430","71","303679","female","lonely",,"Tue Nov 29 10:15:15 CET 2005",,"gift","poke ball","210","224","16","17"
"11411","103","Zoe","430","71","470205","female","hardy",,"Thu Aug 21 10:36:00 CEST 2003",,"gift","timer ball","94","202","235","22"
"11412","57","Louis","430","74","434717","male","relaxed",,"Thu Aug 19 13:33:12 CEST 1999","506","walk","luxury ball","26","249","66","233"
"11413","415","Bones","430","64","275643","male","lonely","dragon fang","Thu Aug 05 16:45:28 CEST 2004",,"dark grass","sport ball","19","224","141","177"
"11414","318","Bugsy","430","63","330811","male","quirky",,"Wed Mar 14 22:18:03 CET 2012","395","super rod","luxury ball","56","55","250","228"
"11415","215","Hardy","430","65","290580","female","relaxed","tiny mushroom","Wed Jan 12 21:22:37 CET 2005","439","walk","dusk ball","54","228","181","59"
"11416","488","Greenie","430","74","543595","male","brave","lost item","Tue Apr 03 18:37:57 CEST 2018",,"gift","friend ball","112","93","115","113"
"11417","275","Maverick","430","67","326072","female","sassy","berry juice","Wed Mar 13 17:53:37 CET 2002",,"grass spots","cherish ball","76","178","75","44"
"11418","327","Tiffany","430","64","226909","female","hardy",,"Fri Oct 19 15:10:37 CEST 2001","507","walk","dive ball","214","160","150","36"
"11419","276","Pinto","430","66","305424","female","modest",,"Sun Jul 10 09:55:24 CEST 2022","268","walk","moon ball","184","20","17","19"
"11420","183","Yukon","430","67","254801","male","jolly","data card 11","Sun Aug 30 11:13:49 CEST 2009","395","walk","nest ball","240","56","128","204"
"11421","358","Clicker","430","64","224825","female","careful","heart mail","Mon Apr 06 11:36:28 CEST 2015","388","walk","luxury ball","93","96","243","60"
"11422","246","Bb","430","61","304659","male","gentle","rainbow wing","Tue Oct 02 06:51:56 CEST 2018","481","walk","timer ball","198","125","90","88"
"11423","277","Rollie","430","73","428161","male","lax",,"Wed Mar 15 02:00:49 CET 2000","496","walk","heal ball","245","170","36","20"
"11424","452","Alvaro","430","79","663678","male","bold","smoke ball","Mon Jul 08 11:16:08 CEST 2019",,"purple flowers","moon ball","124","44","185","77"
"11425","472","Newton","430","67","318997","female","sassy","member card","Tue Mar 25 08:42:30 CET 2008",,"grass spots","fast ball","90","125","28","198"
"11426","188","Major","430","65","299963","female","timid",,"Mon Sep 16 17:39:10 CEST 1996","381","walk","friend ball","71","143","22","76"
"11427","484","Francais","430","63","338623","female","lonely",,"Thu Aug 24 06:42:03 CEST 2006",,"gift","love ball","110","127","250","190"
"11428","249","Joker","430","69","430496","female","quiet","pal pad","Fri Aug 14 07:23:37 CEST 2009","237","only one","sport ball","93","248","134","115"
"11429","160","Cha Cha","430","68","337423","male","quiet","stardust","Wed May 29 17:37:59 CEST 2013",,"gift","sport ball","190","127","110","57"
"11430","262","Biggie","430","78","496996","male","hasty",,"Sun Apr 28 17:57:16 CEST 2019","497","walk","sport ball","44","251","185","228"
"11431","314","Daisey-mae","430","72","550984","male","gentle","rm 6 key","Tue May 06 14:27:56 CEST 2008","509","walk","great ball","81","42","169","224"
"11432","18","Cyrus","430","67","320248","male","mild",,"Thu Dec 25 01:24:20 CET 2003",,"gift","level ball","165","121","10","218"
"11433","236","Chad","430","77","475085","female","naive",,"Fri Dec 17 08:39:32 CET 2010","483","walk","safari ball","249","179","223","68"
"11434","29","May","430","66","304516","female","quirky","berry pots","Thu May 21 23:59:20 CEST 2015","474","walk","luxury ball","92","151","123","77"
"11435","332","Pickles","430","69","345932","female","bold",,"Fri Mar 07 06:38:01 CET 2003","508","walk","cherish ball","185","202","147","22"
"11436","113","Kosmo","430","74","347699","female","relaxed",,"Sat Oct 18 00:17:04 CEST 2003","484","walk","sport ball","206","3","47","214"
"11437","491","Grace","430","68","414683","female","lonely",,"Fri Aug 30 04:21:42 CEST 2002",,"gift","fast ball","44","185","251","242"
"11438","308","Waddles","430","71","381657","male","modest",,"Tue Jan 26 11:00:48 CET 2010","383","walk","nest ball","66","2","27","149"
"11439","411","Goldie","430","71","298356","male","bold","hm02","Fri Jul 09 17:21:00 CEST 2010",,"gift","dive ball","88","246","232","231"
"11440","249","Carley","430","79","651719","female","brave","dawn stone","Mon Nov 03 08:37:14 CET 2008","237","only one","level ball","19","243","17","96"
"11441","16","T-bird","430","71","393022","male","hardy",,"Mon Mar 12 01:06:36 CET 2007","509","walk","ultra ball","6","226","103","220"
"11442","281","Greta","430","66","381213","female","lax","aguav berry","Tue Jan 28 15:23:38 CET 2020","476","walk","ultra ball","112","100","113","95"
"11443","291","Boozer","430","79","387999","male","lax","tm30","Fri Aug 01 06:15:18 CEST 2014",,"gift","net ball","81","41","143","65"
"11444","461","Barker","430","68","334078","female","lonely","contest pass","Sun Jun 27 03:12:36 CEST 2010",,"gift","heal ball","251","181","44","168"
"11445","491","Lazarus","430","61","308723","female","naughty","max potion","Wed Oct 19 18:09:45 CEST 2005",,"gift","dusk ball","242","44","228","251"
"11446","467","Whitie","430","78","502005","male","quiet","damp mulch","Tue Dec 29 19:46:34 CET 2009",,"gift","quick ball","83","52","7","241"
"11447","330","Hoover","430","67","328959","female","hasty",,"Tue Sep 18 18:27:29 CEST 2018",,"gift","dusk ball","239","189","222","225"
"11448","370","Shorty","430","75","362843","male","naughty","max ether","Wed Oct 19 02:40:12 CEST 2011","376","super rod","repeat ball","240","110","61","55"
"11449","125","Panda","430","64","280373","male","lax","hyper potion","Fri Feb 27 21:06:45 CET 1998","504","walk","poke ball","192","9","86","84"
"11450","334","Shaggy","430","67","263208","female","bold","lax incense","Fri Aug 02 15:48:45 CEST 2002","296","walk","repeat ball","65","225","239","177"
"11451","446","Rover","430","69","429786","female","naughty","tm23","Tue Jun 13 18:03:12 CEST 2000",,"gift","repeat ball","3","148","111","237"
"11452","12","Layla","410","72","389613","male","naive",,"Sun Aug 30 16:20:20 CEST 2015","165","headbutt normal","timer ball","65","169","16","210"
"11453","339","Puppy","410","69","348663","female","brave","heart scale","Mon Jun 17 02:49:32 CEST 1996","372","good rod","lure ball","250","191","128","56"
"11454","128","Aracelia","410","79","663816","male","hasty",,"Wed Jun 20 08:33:52 CEST 2018","484","walk","repeat ball","23","45","43","129"
"11455","222","Poochie","410","72","313182","female","sassy",,"Thu May 16 12:40:44 CEST 1996","516","walk","moon ball","55","56","88","201"
"11456","155","Thelma","410","61","245001","male","serious","magnet","Fri Aug 24 08:34:22 CEST 2007","180","gift","repeat ball","172","52","83","241"
"11457","276","Sonny","410","72","406785","female","hasty","gold teeth","Sat Jul 31 01:33:14 CEST 2021","268","walk","great ball","206","164","158","45"
"11458","140","Dee Dee","410","71","377137","male","mild","fluffy tail","Wed Apr 27 11:55:42 CEST 2011",,"gift","quick ball","246","110","145","157"
"11459","22","Burgundófora","410","68","335292","male","gentle","sea incense","Thu Jan 31 16:57:12 CET 2019","428","walk","poke ball","144","117","203","214"
"11460","63","Mickey","410","76","473113","male","calm",,"Wed Feb 27 20:04:18 CET 2013","476","walk","love ball","94","113","134","243"
"11461","337","Sam","410","62","206203","male","careful",,"Wed Jun 05 06:56:39 CEST 1996","383","walk","safari ball","248","156","138","201"
"11462","109","Froilana","410","74","429417","male","relaxed",,"Sun May 08 13:11:44 CEST 2011","430","walk","sport ball","51","139","123","188"
"11463","57","Ruby","410","73","418561","male","lax","tm08","Sun Sep 22 04:08:44 CEST 2013","506","walk","quick ball","136","69","223","26"
"11464","162","Stich","410","66","307680","female","serious","occa berry","Tue Nov 04 08:45:14 CET 1997","196","walk","great ball","107","14","199","212"
"11465","302","Buttercup","410","64","276642","male","quiet","bead mail","Sun Jan 02 15:22:02 CET 2005","452","walk","heavy ball","174","109","168","180"
"11466","9","Eddy","410","61","241596","female","calm",,"Thu Jun 20 23:00:34 CEST 1996",,"gift","timer ball","61","127","240","57"
"11467","392","Sassy","410","70","373189","male","bashful","azure flute","Thu Feb 20 04:18:15 CET 1997",,"gift","dusk ball","2","172","52","221"
"11468","122","Sunshine","410","78","507431","male","adamant",,"Mon Jan 25 15:34:27 CET 1999","501","walk","safari ball","243","60","138","186"
"11469","284","Chivas","413","79","525778","male","adamant","tm04","Sat Jun 15 23:32:15 CEST 2019","509","surf","heal ball","65","177","42","210"
"11470","44","Fritz","413","65","287136","female","impish",,"Fri Dec 22 14:35:01 CET 2017","505","walk","lure ball","71","77","147","72"
"11471","191","Fritz","413","66","307681","female","docile",,"Wed Oct 04 00:41:24 CEST 2000","478","walk","heal ball","72","78","75","80"
"11472","303","Alexus","413","67","253634","female","careful",,"Mon Jan 29 05:46:18 CET 2001","452","walk","level ball","236","204","186","211"
"11473","16","Dandy","413","68","333983","female","jolly","tm case","Tue Jan 25 07:01:20 CET 2022","509","walk","luxury ball","47","70","17","13"
"11474","102","Poncho","413","70","449556","male","hasty","magma stone","Sat Feb 23 03:06:52 CET 2002","182","headbutt high","sport ball","78","73","115","147"
"11475","487","Tally","413","64","352950","male","timid",,"Sun Feb 26 11:39:58 CET 2017",,"gift","nest ball","101","109","82","174"
"11476","383","Baxter","413","66","376496","female","serious","timer ball","Mon May 30 21:17:09 CEST 2016","285","only one","sport ball","125","198","90","28"
"11477","281","Aj","413","73","519698","male","lax",,"Mon Oct 08 23:26:16 CEST 2001","476","walk","luxury ball","133","112","97","95"
"11478","423","Wesley","413","66","302574","female","relaxed",,"Thu Oct 08 10:20:10 CEST 2020","371","surf","cherish ball","91","57","190","89"
"11479","419","Pooh-bear","413","64","278712","female","sassy","black apricorn","Mon Nov 08 18:47:48 CET 1999","381","walk","luxury ball","128","56","240","61"
"11480","414","Harrison","413","62","251386","female","naive","white herb","Thu Jun 30 11:48:39 CEST 2016",,"gift","net ball","19","17","143","65"
"11481","432","Boozer","413","61","192002","male","quiet","deep sea tooth","Fri Jan 10 03:21:58 CET 2014","504","walk","lure ball","98","219","182","184"
"11482","7","Mindy","413","74","443162","female","timid",,"Mon Dec 18 19:55:40 CET 2000","54","gift","quick ball","110","61","190","250"
"11483","260","Pockets","413","70","375985","male","careful","silver wing","Thu Feb 03 12:53:40 CET 2011",,"gift","net ball","155","250","89","128"
"11484","382","Bosco","413","70","465266","male","hardy",,"Fri Apr 09 10:58:18 CEST 2021","285","only one","luxury ball","145","127","57","240"
"11485","361","Griffen","413","76","471319","male","brave","tm36","Mon Mar 07 04:15:32 CET 2005","470","walk","dive ball","114","54","8","196"
"11486","192","Gretel","413","75","457456","female","careful",,"Mon Feb 02 09:53:25 CET 2015",,"grass spots","dive ball","73","22","147","76"
"11487","293","Chyna","413","74","436420","male","calm",,"Fri Jan 03 14:55:12 CET 2020","183","walk","park ball","118","38","20","116"
"11488","461","Escolástico","413","70","366339","female","gentle",,"Fri Dec 11 20:29:29 CET 2015",,"gift","nest ball","59","251","54","196"
"11489","139","Autumn","413","74","427676","female","impish",,"Fri Sep 24 06:43:47 CEST 1999",,"gift","ultra ball","128","145","56","157"
"11490","487","Kobe","413","79","647461","male","mild","occa berry","Fri Jun 05 04:01:11 CEST 1998",,"gift","timer ball","239","200","247","174"
"11491","375","Emma","413","76","584357","female","brave","pink scarf","Tue Jul 15 07:21:28 CEST 1997",,"dark grass","dive ball","231","100","133","156"
"11492","68","Qusay","413","77","496930","male","jolly","up grade","Wed Nov 11 03:14:16 CET 2020",,"gift","repeat ball","233","223","136","2"
"11493","277","Scrappy","413","73","423097","male","bold","wepear berry","Mon Aug 28 22:42:17 CEST 2017","496","walk","poke ball","38","218","206","31"
"11494","214","Isabelle","411","75","558568","female","sassy",,"Tue Feb 17 12:27:00 CET 2009","182","headbutt high","poke ball","197","224","238","24"
"11495","283","Louis","411","61","241286","male","quiet","gracidea","Sun Jul 14 10:45:15 CEST 2019","466","walk","fast ball","61","56","224","250"
"11496","48","Ziggy","411","75","449305","male","quirky","tm80","Tue Sep 01 11:08:59 CEST 1998","509","walk","heal ball","141","81","188","210"
"11497","188","Natasha","411","62","254755","female","sassy","hm07","Fri Dec 17 08:47:25 CET 2004","381","walk","dive ball","80","78","79","178"
"11498","309","Murphy","411","69","442833","female","mild",,"Mon Aug 01 22:55:58 CEST 2016","379","walk","timer ball","209","84","87","86"
"11499","271","Kramer","411","75","454806","male","lonely","tm49","Thu Jan 01 00:32:16 CET 1998","495","walk","luxury ball","127","178","240","72"
"11500","58","Shelby","411","65","366400","female","modest","figy berry","Sun Aug 09 03:05:08 CEST 2015","474","walk","quick ball","53","126","221","241"
"11501","133","Roxanne","411","76","470690","male","lax","berry juice","Mon Nov 09 02:56:06 CET 2015",,"walk","quick ball","21","4","13","195"
"11502","271","Honey-Bear","411","77","495274","female","bold","tm56","Mon Dec 03 23:34:11 CET 2012","495","walk","dusk ball","55","80","202","56"
"11503","322","Mitch","411","64","282200","male","mild","apicot berry","Tue Feb 15 10:41:36 CET 2000","428","walk","love ball","198","91","125","221"
"11504","242","Nick","411","64","229328","female","naive","data card 01","Sat Aug 17 01:17:26 CEST 2002",,"gift","timer ball","220","150","170","216"
"11505","194","Libby","411","61","238362","male","rash","pokeblock case","Wed Jan 24 00:25:52 CET 2001","395","surf","poke ball","222","89","250","145"
"11506","163","Freddy","411","64","284001","female","rash",,"Wed Jul 02 08:07:14 CEST 2003","380","walk","cherish ball","70","45","135","140"
"11507","221","Big Boy","411","77","610771","female","quiet","grepa berry","Thu Apr 01 18:13:33 CEST 2004","500","walk","net ball","181","90","91","58"
"11508","196","Fresier","411","61","243348","male","naughty",,"Sun Jan 08 21:04:05 CET 2012",,"gift","timer ball","133","94","248","115"
"11509","96","Ivory","411","74","427665","male","modest",,"Thu Jan 31 06:38:16 CET 2019","498","walk","park ball","97","248","112","94"
"11510","106","Hermógenes","411","64","287169","male","lax","focus sash","Tue Jul 03 21:29:38 CEST 2001","81","gift","safari ball","223","197","2","238"
"11511","115","Benemérito","411","62","253765","female","lonely",,"Wed Feb 27 01:46:44 CET 2019","14","walk","great ball","98","46","107","129"
"11512","207","Babykins","411","63","260636","male","docile",,"Sun Aug 04 20:50:46 CEST 2019","428","walk","lure ball","189","119","191","143"
"11513","478","Titus","411","78","510154","male","hasty","x attack","Tue Jun 03 02:00:29 CEST 2014",,"gift","premier ball","174","196","194","59"
"11514","310","Hermógenes","411","72","494132","female","careful",,"Mon Dec 12 10:35:48 CET 2022","315","walk","safari ball","9","85","86","84"
"11515","202","Scoobie","411","78","511514","female","bashful",,"Mon Apr 20 23:36:51 CEST 1998","466","walk","quick ball","113","138","134","93"
"11516","192","Kato","411","66","305840","female","lax",,"Sat Jun 12 15:45:32 CEST 2021",,"grass spots","timer ball","22","71","235","202"
"11517","221","Timber","411","74","545407","male","hardy",,"Tue Apr 15 07:53:41 CEST 2003","500","walk","level ball","125","59","28","91"
"11518","361","Connor","411","79","528556","male","brave",,"Wed Oct 05 18:00:27 CEST 2005","470","walk","dive ball","58","62","196","59"
"11519","244","Ginger","411","77","610430","male","bashful","splash plate","Tue Jul 10 04:20:44 CEST 2012","146","only one","dive ball","83","126","7","221"
"11520","310","Peter","411","75","569718","male","quirky","tm47","Tue Jul 18 21:16:24 CEST 2017","315","walk","friend ball","87","86","192","9"
"11521","369","Mitch","411","65","370001","male","lax","soot sack","Tue Apr 22 14:39:46 CEST 2014","515","super rod","safari ball","246","201","157","145"
"11522","45","Mikey","411","73","412776","female","relaxed",,"Mon Dec 15 04:01:20 CET 2003",,"gift","repeat ball","78","178","124","73"
"11523","206","Callie","411","61","246393","male","hasty","black flute","Sat Feb 05 20:37:23 CET 2022","483","walk","park ball","148","219","164","207"
"11524","296","Raven","411","69","467855","male","sassy",,"Sun Jan 03 16:39:40 CET 2021","506","walk","master ball","67","197","167","249"
"11525","249","Spencer","411","70","456341","female","jolly","wise glasses","Sat May 16 18:17:38 CEST 2015","237","only one","sport ball","115","60","133","64"
"11526","59","Austin","411","79","654744","female","rash",,"Sat Mar 01 00:36:22 CET 2014",,"gift","timer ball","126","172","221","241"
"11527","359","Queenie","411","75","454495","male","lonely",,"Sat Jul 16 23:19:01 CEST 2016","385","walk","cherish ball","185","242","44","251"
"11528","90","Jazz","411","65","373888","female","docile",,"Tue Jan 19 00:23:45 CET 2010","379","super rod","park ball","110","61","128","57"
"11529","252","Cosmo","411","78","513150","female","gentle",,"Sat Dec 30 23:19:05 CET 2017","298","gift","ultra ball","178","22","76","78"
"11530","414","Benemérito","411","61","243711","male","impish",,"Wed Jul 31 18:31:44 CEST 1996",,"gift","quick ball","64","19","143","42"
"11531","143","Muffy","411","64","350437","male","relaxed",,"Sat Sep 26 20:20:33 CEST 2009","19","pokeflute","heal ball","11","102","12","164"
"11532","277","Chrissy","414","62","253453","male","hardy","iron ball","Sat Jan 08 21:32:25 CET 2022","496","walk","great ball","20","17","23","104"
"11533","188","Old Glory","414","72","404141","male","gentle",,"Sat Feb 04 23:09:38 CET 2023","381","walk","heavy ball","76","235","71","75"
"11534","207","Flower","414","65","295225","female","impish",,"Mon Oct 26 07:36:43 CET 2009","428","walk","great ball","17","198","189","191"
"11535","271","Rebel","414","62","250195","female","mild",,"Sun Feb 23 20:41:55 CET 2020","495","walk","luxury ball","73","56","57","240"
"11536","248","Olive","414","68","415786","male","hardy",,"Sat Aug 23 23:10:04 CEST 1997",,"grass spots","lure ball","228","157","251","246"
"11537","87","Kramer","414","78","509909","male","lax",,"Fri Apr 26 12:03:13 CEST 2019","422","walk","moon ball","59","8","181","55"
"11538","460","Moses","414","68","415628","male","bold","red chain","Wed Sep 27 00:03:41 CEST 2000","385","walk","nest ball","147","59","73","54"
"11539","347","Pooh","414","67","259083","female","mild",,"Sat Jul 21 18:25:29 CEST 2001",,"gift","dive ball","210","141","157","41"
"11540","436","Persy","414","70","361047","female","impish",,"Sun Apr 02 06:27:59 CEST 2023","382","walk","heavy ball","232","112","138","231"
"11541","428","Blackie","414","75","445598","female","quirky","x defense","Thu Aug 01 03:58:24 CEST 2019",,"grass spots","net ball","43","212","120","4"
"11542","222","Sissy","414","79","424334","female","relaxed",,"Sun Apr 16 10:02:58 CEST 2023","516","walk","luxury ball","240","145","56","250"
"11543","130","Chocolate","412","76","575030","female","rash",,"Sun Aug 14 22:44:01 CEST 2005","371","super rod","nest ball","61","119","128","55"
"11544","314","Winnie","412","73","566096","male","impish","silver wing","Mon Dec 06 07:05:51 CET 2021","509","walk","repeat ball","169","141","42","210"
"11545","272","Koko","412","77","498186","female","careful",,"Sat Aug 20 14:26:29 CEST 2005",,"gift","love ball","72","127","71","147"
"11546","294","Topaz","412","75","456651","female","hasty","lock capsule","Sat Jun 20 20:54:57 CEST 2015","385","walk","repeat ball","195","217","207","173"
"11547","191","Sheba","412","78","523107","female","mild","tm38","Thu Mar 02 22:25:23 CET 2000","478","walk","love ball","202","76","147","75"
"11548","84","Ringo","412","73","414651","female","naughty","tm80","Sat Mar 30 10:37:33 CET 2013","474","walk","heal ball","130","29","17","98"
"11549","492","Salem","412","66","306769","female","docile","silver powder","Wed Jan 21 06:22:12 CET 1998",,"gift","fast ball","73","147","80","22"
"11550","156","Pierre","412","72","405301","female","brave","storage key","Fri Oct 22 08:49:51 CEST 2004",,"gift","timer ball","53","221","172","52"
"11551","346","Pink Panther","412","61","211673","male","quirky","cheri berry","Sun Oct 14 09:13:38 CEST 2007",,"gift","ultra ball","246","71","205","78"
"11552","481","Onie","412","72","490485","male","bold",,"Wed Feb 09 11:18:45 CET 2005",,"gift","net ball","93","243","113","134"
"11553","243","Tally","412","73","524158","female","naive",,"Sat Dec 21 06:37:12 CET 2002","146","only one","safari ball","9","84","192","209"
"11554","240","Quinn","412","64","285640","female","naughty",,"Wed Feb 10 18:04:55 CET 2010","428","walk","nest ball","221","241","126","172"
"11555","248","Bebe","412","77","603140","female","quiet","tidal bell","Sat Jul 08 09:43:41 CEST 2017",,"grass spots","net ball","201","185","205","251"
"11556","313","Lucky","412","74","332059","female","calm","wood mail","Tue Sep 17 09:24:01 CEST 2013","509","walk","nest ball","81","169","224","210"
"11557","374","Chaos","412","74","531562","female","sassy","elixir","Tue Mar 21 16:57:11 CET 2000","508","walk","lure ball","94","243","60","138"
"11558","370","Waldo","412","74","343447","male","calm","dowsing machine","Mon Apr 12 18:03:55 CEST 1999","376","super rod","timer ball","56","127","145","61"
"11559","222","Bam-bam","412","62","209359","male","impish",,"Mon May 11 02:13:39 CEST 2020","516","walk","fast ball","88","201","110","246"
"11560","386","Camille","412","78","626304","male","adamant",,"Thu Feb 08 02:58:18 CET 2018","147","only one","net ball","60","134","115","100"
"11561","380","Sandy","412","64","352694","female","modest",,"Sat May 05 04:08:55 CEST 2012","361","gift","friend ball","82","97","100","96"
