"battleID","pokemon_instanceID","remaining_hp","damage_received","damage_dealt"
"451","1179","0","45","13"
"451","1180","0","39","15"
"451","1181","0","24","24"
"452","8030","0","0","0"
"452","8031","29","13","42"
"452","8032","0","1","1"
"452","8033","71","0","71"
"452","8034","107","0","74"
"452","8035","0","0","0"
"452","9692","0","0","0"
"452","9693","0","84","84"
"452","9694","0","0","0"
"452","9695","0","0","0"
"452","9696","0","14","14"
"452","9697","0","37","37"
"453","12328","0","0","0"
"453","12329","93","0","93"
"453","12330","84","0","100"
"453","12331","0","0","0"
"453","12332","37","0","37"
"453","12333","0","0","0"
"453","130","0","19","19"
"453","131","0","0","0"
"453","132","0","16","16"
"453","133","0","0","0"
"453","134","0","23","23"
"453","135","0","22","41"
"454","4826","0","0","0"
"454","4827","0","0","0"
"454","4828","161","241","322"
"454","4829","29","0","29"
"454","4830","58","26","142"
"454","4831","23","96","119"
"454","4867","0","69","69"
"454","4868","0","0","0"
"454","4869","0","67","67"
"454","4870","0","135","135"
"454","4871","0","0","0"
"454","4872","0","85","85"
"455","9566","0","0","0"
"455","9567","0","0","0"
"455","9568","42","29","71"
"455","9569","78","0","78"
"455","9570","50","0","55"
"455","9571","4","44","48"
"455","9110","0","0","0"
"455","9111","0","36","0"
"455","9112","0","68","0"
"455","9113","0","49","49"
"455","9114","0","0","0"
"455","9115","0","19","19"
"456","11532","0","0","0"
"456","11533","0","0","0"
"456","11534","94","0","94"
"456","11535","25","59","84"
"456","11536","6","0","6"
"456","11537","0","0","0"
"456","4740","0","0","0"
"456","4741","0","228","109"
"456","4742","0","0","0"
"456","4743","0","35","59"
"456","4744","0","59","5"
"456","4745","0","0","0"
"457","3573","17","26","43"
"457","3574","93","0","158"
"457","3575","0","0","0"
"457","3576","106","84","106"
"457","3577","9","22","31"
"457","3578","73","0","73"
"457","11150","0","0","0"
"457","11151","0","0","0"
"457","11152","0","113","0"
"457","11153","0","81","16"
"457","11154","0","94","94"
"457","11155","0","230","105"
"458","5294","0","0","0"
"458","5295","1","10","8"
"458","5296","132","0","132"
"458","5297","0","0","0"
"458","5298","0","0","0"
"458","5299","69","30","99"
"458","8175","0","0","0"
"458","8176","0","98","35"
"458","8177","0","0","0"
"458","8178","0","0","0"
"458","8179","0","0","0"
"458","8180","0","63","63"
"459","1238","0","0","0"
"459","1239","9","9","27"
"459","1240","0","0","0"
"459","1241","80","32","80"
"459","1242","0","0","0"
"459","1243","0","0","0"
"459","12965","0","51","71"
"459","12966","0","38","38"
"459","12967","0","0","0"
"459","12968","0","51","51"
"459","12969","0","80","64"
"459","12970","0","0","0"
"460","12965","35","16","51"
"460","12966","26","12","38"
"460","12967","0","0","0"
"460","12968","51","0","0"
"460","12969","80","0","80"
"460","12970","0","0","0"
"460","12835","0","12","13"
"460","12836","0","102","102"
"460","12837","0","89","89"
"460","12838","0","35","35"
"460","12839","0","124","124"
"460","12840","0","66","66"
"461","6312","0","0","0"
"461","6313","0","0","0"
"461","6314","113","0","124"
"461","6315","122","0","170"
"461","6316","0","71","71"
"461","6317","0","0","0"
"461","10094","0","80","104"
"461","10095","0","141","141"
"461","10096","0","0","0"
"461","10097","0","0","0"
"461","10098","0","79","79"
"461","10099","0","0","0"
"462","9834","226","0","226"
"462","9835","0","0","0"
"462","9836","133","0","133"
"462","9837","41","0","61"
"462","9838","10","41","51"
"462","9839","100","90","100"
"462","13182","0","54","54"
"462","13183","0","0","0"
"462","13184","0","49","68"
"462","13185","0","0","0"
"462","13186","0","34","34"
"462","13187","0","62","86"
"463","6942","0","0","0"
"463","6943","0","0","0"
"463","6944","0","0","0"
"463","6945","0","193","212"
"463","6946","24","98","122"
"463","6947","10","25","35"
"463","11976","0","0","0"
"463","11977","0","13","13"
"463","11978","0","73","14"
"463","11979","0","60","60"
"463","11980","0","53","90"
"463","11981","0","74","74"
"464","6625","0","0","0"
"464","6626","25","0","22"
"464","6627","0","0","0"
"464","6628","0","0","0"
"464","6629","49","33","82"
"464","6630","72","18","90"
"464","11494","0","85","34"
"464","11495","0","0","0"
"464","11496","0","0","0"
"464","11497","0","78","78"
"464","11498","0","46","69"
"464","11499","0","100","100"
"465","5145","80","20","100"
"465","5146","0","0","0"
"465","5147","130","232","145"
"465","5148","0","0","0"
"465","5149","269","0","134"
"465","5150","59","89","148"
"465","2975","0","151","151"
"465","2976","0","119","119"
"465","2977","0","23","23"
"465","2978","0","4","8"
"465","2979","0","0","0"
"465","2980","0","61","61"
"466","5419","0","0","0"
"466","5420","74","0","148"
"466","5421","0","0","0"
"466","5422","0","0","0"
"466","5423","6","58","0"
"466","5424","48","12","60"
"466","9319","0","123","61"
"466","9320","0","95","180"
"466","9321","0","401","40"
"466","9322","0","0","0"
"466","9323","0","7","7"
"466","9324","0","19","19"
"467","8476","64","0","64"
"467","8477","0","0","0"
"467","8478","10","99","109"
"467","8479","80","21","101"
"467","8480","101","0","101"
"467","8481","78","0","78"
"467","6114","0","96","96"
"467","6115","0","30","30"
"467","6116","0","132","26"
"467","6117","0","103","0"
"467","6118","0","86","86"
"467","6119","0","46","46"
"468","13162","91","182","145"
"468","13163","12","0","12"
"468","13164","0","0","0"
"468","13165","108","0","108"
"468","13166","47","21","68"
"468","13167","0","65","65"
"468","9912","0","0","0"
"468","9913","0","63","63"
"468","9914","0","152","152"
"468","9915","0","0","0"
"468","9916","0","0","0"
"468","9917","0","102","102"
"469","3573","43","0","77"
"469","3574","55","38","93"
"469","3575","0","0","0"
"469","3576","106","212","106"
"469","3577","0","31","31"
"469","3578","51","22","58"
"469","11922","0","40","40"
"469","11923","0","128","128"
"469","11924","0","103","103"
"469","11925","0","40","40"
"469","11926","0","0","0"
"469","11927","0","197","19"
"470","3573","34","9","43"
"470","3574","93","0","93"
"470","3575","0","0","0"
"470","3576","106","180","106"
"470","3577","31","0","31"
"470","3578","14","59","51"
"470","10147","0","54","54"
"470","10148","0","73","73"
"470","10149","0","48","48"
"470","10150","0","31","3"
"470","10151","0","0","0"
"470","10152","0","104","52"
"471","9637","195","0","195"
"471","9638","2","20","22"
"471","9639","0","0","0"
"471","9640","101","0","101"
"471","9641","113","113","226"
"471","9642","59","0","47"
"471","11532","0","0","0"
"471","11533","0","0","0"
"471","11534","0","94","94"
"471","11535","0","84","142"
"471","11536","0","6","6"
"471","11537","0","0","0"
"472","2747","0","0","0"
"472","2748","59","0","17"
"472","2749","55","0","55"
"472","2750","38","57","95"
"472","2751","0","0","0"
"472","2752","5","47","52"
"472","737","0","34","54"
"472","738","0","56","44"
"472","739","0","0","0"
"472","740","0","51","51"
"472","741","0","0","0"
"472","742","0","22","22"
"473","11377","68","161","229"
"473","11378","99","0","99"
"473","11379","92","0","92"
"473","11380","0","20","36"
"473","11381","0","54","54"
"473","11382","71","0","0"
"473","8096","0","104","104"
"473","8097","0","54","54"
"473","8098","0","0","0"
"473","8099","0","0","0"
"473","8100","0","4","4"
"473","8101","0","0","0"
"474","7833","0","0","0"
"474","7834","169","0","338"
"474","7835","0","0","0"
"474","7836","2","5","8"
"474","7837","70","8","109"
"474","7838","15","0","15"
"474","8966","0","0","0"
"474","8967","0","178","178"
"474","8968","0","28","28"
"474","8969","0","52","52"
"474","8970","0","0","0"
"474","8971","0","64","64"
"475","10394","0","0","0"
"475","10395","0","0","0"
"475","10396","88","10","49"
"475","10397","0","0","0"
"475","10398","0","0","0"
"475","10399","14","7","21"
"475","7756","0","0","0"
"475","7757","0","0","0"
"475","7758","0","105","105"
"475","7759","0","0","0"
"475","7760","0","70","70"
"475","7761","0","0","0"
"476","4814","0","38","38"
"476","4815","0","0","0"
"476","4816","0","0","0"
"476","4817","161","0","225"
"476","4818","0","50","45"
"476","4819","0","85","85"
"476","7633","0","0","0"
"476","7634","0","147","147"
"476","7635","0","0","0"
"476","7636","0","62","62"
"476","7637","0","75","75"
"476","7638","0","0","0"
"477","3683","16","0","16"
"477","3684","0","0","0"
"477","3685","0","0","0"
"477","3686","0","0","0"
"477","3687","1","11","12"
"477","3688","0","0","0"
"477","3388","0","86","0"
"477","3389","0","152","152"
"477","3390","0","97","164"
"477","3391","0","103","113"
"477","3392","0","17","17"
"477","3393","0","201","72"
"478","5766","80","0","80"
"478","5767","0","0","0"
"478","5768","13","119","132"
"478","5769","42","0","54"
"478","5770","9","0","6"
"478","5771","112","75","187"
"478","12571","0","60","36"
"478","12572","0","0","0"
"478","12573","0","0","0"
"478","12574","0","0","0"
"478","12575","0","0","0"
"478","12576","0","64","64"
"479","12999","81","0","81"
"479","13000","384","0","499"
"479","13001","22","54","76"
"479","13002","0","0","0"
"479","13003","0","0","0"
"479","13004","57","77","64"
"479","7833","0","0","0"
"479","7834","0","169","169"
"479","7835","0","0","0"
"479","7836","0","7","7"
"479","7837","0","78","78"
"479","7838","0","15","15"
"480","10434","17","0","17"
"480","10435","174","17","278"
"480","10436","0","0","0"
"480","10437","0","0","0"
"480","10438","65","0","65"
"480","10439","59","47","59"
"480","6909","0","0","0"
"480","6910","0","0","0"
"480","6911","0","71","92"
"480","6912","0","55","55"
"480","6913","0","129","51"
"480","6914","0","0","0"
"481","13614","0","0","0"
"481","13615","197","0","197"
"481","13616","0","0","0"
"481","13617","56","24","80"
"481","13618","0","0","0"
"481","13619","0","0","0"
"481","3505","0","0","0"
"481","3506","0","90","63"
"481","3507","0","0","0"
"481","3508","0","0","0"
"481","3509","0","0","0"
"481","3510","0","0","0"
"482","9929","2","18","20"
"482","9930","84","0","84"
"482","9931","27","0","27"
"482","9932","21","9","6"
"482","9933","114","0","114"
"482","9934","107","0","64"
"482","2193","0","78","78"
"482","2194","0","0","0"
"482","2195","0","0","0"
"482","2196","0","0","0"
"482","2197","0","0","0"
"482","2198","0","146","146"
"483","3388","86","0","86"
"483","3389","136","16","167"
"483","3390","77","20","97"
"483","3391","10","93","103"
"483","3392","17","0","23"
"483","3393","144","144","144"
"483","2799","0","120","120"
"483","2800","0","102","183"
"483","2801","0","0","0"
"483","2802","0","0","0"
"483","2803","0","91","91"
"483","2804","0","271","271"
"484","10910","0","90","27"
"484","10911","102","0","102"
"484","10912","102","0","102"
"484","10913","95","0","190"
"484","10914","13","13","44"
"484","10915","0","25","25"
"484","5445","0","102","102"
"484","5446","0","23","23"
"484","5447","0","140","140"
"484","5448","0","83","83"
"484","5449","0","97","0"
"484","5450","0","71","85"
"485","1119","50","0","50"
"485","1120","7","0","7"
"485","1121","2","9","11"
"485","1122","13","54","60"
"485","1123","5","0","5"
"485","1124","0","0","0"
"485","8096","0","104","104"
"485","8097","0","54","54"
"485","8098","0","0","0"
"485","8099","0","0","0"
"485","8100","0","4","7"
"485","8101","0","0","0"
"486","7608","35","0","35"
"486","7609","47","21","40"
"486","7610","17","72","89"
"486","7611","0","0","0"
"486","7612","0","0","0"
"486","7613","18","43","109"
"486","1176","0","0","0"
"486","1177","0","0","0"
"486","1178","0","0","0"
"486","1179","0","45","45"
"486","1180","0","39","39"
"486","1181","0","24","43"
"487","1320","68","0","68"
"487","1321","14","58","72"
"487","1322","57","0","57"
"487","1323","12","49","61"
"487","1324","79","0","79"
"487","1325","82","0","82"
"487","6726","0","0","0"
"487","6727","0","63","63"
"487","6728","0","0","0"
"487","6729","0","54","54"
"487","6730","0","0","0"
"487","6731","0","83","83"
"488","11190","46","69","115"
"488","11191","97","0","97"
"488","11192","26","0","20"
"488","11193","22","54","22"
"488","11194","0","0","0"
"488","11195","107","0","0"
"488","12571","0","60","60"
"488","12572","0","0","0"
"488","12573","0","0","0"
"488","12574","0","0","0"
"488","12575","0","0","0"
"488","12576","0","64","64"
"489","5614","60","40","100"
"489","5615","12","12","31"
"489","5616","69","0","82"
"489","5617","9","90","99"
"489","5618","0","0","0"
"489","5619","83","0","83"
"489","7053","0","115","115"
"489","7054","0","0","0"
"489","7055","0","0","0"
"489","7056","0","0","0"
"489","7057","0","287","205"
"489","7058","0","127","127"
"490","425","0","0","0"
"490","426","0","0","0"
"490","427","0","0","0"
"490","428","20","0","20"
"490","429","13","0","13"
"490","430","11","0","11"
"490","6827","0","0","0"
"490","6828","0","98","98"
"490","6829","0","145","145"
"490","6830","0","59","88"
"490","6831","0","0","0"
"490","6832","0","158","284"
"491","5469","65","8","73"
"491","5470","101","50","101"
"491","5471","0","0","0"
"491","5472","141","0","141"
"491","5473","81","0","0"
"491","5474","0","0","0"
"491","2892","0","0","0"
"491","2893","0","18","18"
"491","2894","0","100","100"
"491","2895","0","175","175"
"491","2896","0","0","0"
"491","2897","0","94","94"
"492","4937","0","0","0"
"492","4938","1","2","3"
"492","4939","0","0","0"
"492","4940","0","0","0"
"492","4941","134","227","134"
"492","4942","117","13","130"
"492","12435","0","69","6"
"492","12436","0","96","86"
"492","12437","0","11","2"
"492","12438","0","62","93"
"492","12439","0","3","3"
"492","12440","0","114","114"
"493","9708","192","0","115"
"493","9709","26","62","88"
"493","9710","0","0","0"
"493","9711","137","0","205"
"493","9712","152","0","121"
"493","9713","95","144","239"
"493","3683","0","16","16"
"493","3684","0","0","0"
"493","3685","0","0","0"
"493","3686","0","0","0"
"493","3687","0","12","12"
"493","3688","0","0","0"
"494","7734","103","0","103"
"494","7735","112","0","112"
"494","7736","80","0","80"
"494","7737","36","54","90"
"494","7738","0","0","0"
"494","7739","126","0","126"
"494","5494","0","53","53"
"494","5495","0","17","34"
"494","5496","0","77","77"
"494","5497","0","78","78"
"494","5498","0","66","66"
"494","5499","0","0","0"
"495","9319","61","62","123"
"495","9320","38","57","95"
"495","9321","401","0","401"
"495","9322","0","0","0"
"495","9323","7","0","7"
"495","9324","19","0","19"
"495","130","0","19","24"
"495","131","0","0","0"
"495","132","0","16","16"
"495","133","0","0","0"
"495","134","0","23","23"
"495","135","0","22","22"
"496","9068","0","39","39"
"496","9069","103","0","113"
"496","9070","87","0","87"
"496","9071","11","46","57"
"496","9072","99","11","44"
"496","9073","0","0","0"
"496","1560","0","46","0"
"496","1561","0","29","5"
"496","1562","0","145","275"
"496","1563","0","45","45"
"496","1564","0","93","93"
"496","1565","0","0","0"
"497","8159","20","5","25"
"497","8160","257","0","257"
"497","8161","0","0","0"
"497","8162","93","11","104"
"497","8163","142","0","142"
"497","8164","0","0","0"
"497","8920","0","32","54"
"497","8921","0","78","109"
"497","8922","0","95","95"
"497","8923","0","0","0"
"497","8924","0","0","0"
"497","8925","0","0","0"
"498","12328","0","0","0"
"498","12329","9","84","37"
"498","12330","25","59","25"
"498","12331","0","0","0"
"498","12332","18","19","14"
"498","12333","0","0","0"
"498","5574","0","0","0"
"498","5575","0","264","110"
"498","5576","0","67","0"
"498","5577","0","0","0"
"498","5578","0","0","0"
"498","5579","0","0","0"
"499","9319","86","37","147"
"499","9320","95","0","114"
"499","9321","160","241","401"
"499","9322","0","0","0"
"499","9323","7","0","7"
"499","9324","19","0","19"
"499","6473","0","64","64"
"499","6474","0","0","0"
"499","6475","0","0","0"
"499","6476","0","0","0"
"499","6477","0","100","100"
"499","6478","0","109","109"
"500","13200","0","0","0"
"500","13201","7","70","77"
"500","13202","0","0","0"
"500","13203","4","19","23"
"500","13204","59","59","118"
"500","13205","0","0","0"
"500","6942","0","0","0"
"500","6943","0","0","0"
"500","6944","0","0","0"
"500","6945","0","193","193"
"500","6946","0","122","219"
"500","6947","0","35","66"
"501","8839","7","63","70"
"501","8840","69","0","69"
"501","8841","18","7","18"
"501","8842","0","0","0"
"501","8843","78","20","98"
"501","8844","0","0","0"
"501","7095","0","78","78"
"501","7096","0","49","49"
"501","7097","0","4","8"
"501","7098","0","0","0"
"501","7099","0","104","135"
"501","7100","0","0","0"
"502","204","0","0","0"
"502","205","0","0","0"
"502","206","1","0","0"
"502","207","0","0","0"
"502","208","15","0","15"
"502","209","10","0","10"
"502","5598","0","0","0"
"502","5599","0","5","5"
"502","5600","0","221","119"
"502","5601","0","10","17"
"502","5602","0","0","0"
"502","5603","0","0","0"
"503","11190","11","104","184"
"503","11191","97","0","97"
"503","11192","13","13","49"
"503","11193","0","76","76"
"503","11194","0","0","0"
"503","11195","107","0","107"
"503","12535","0","92","92"
"503","12536","0","65","65"
"503","12537","0","64","70"
"503","12538","0","10","11"
"503","12539","0","7","7"
"503","12540","0","0","0"
"504","10460","48","6","54"
"504","10461","106","180","106"
"504","10462","78","0","78"
"504","10463","51","0","15"
"504","10464","0","0","0"
"504","10465","98","0","98"
"504","5685","0","0","0"
"504","5686","0","92","92"
"504","5687","0","65","65"
"504","5688","0","0","0"
"504","5689","0","0","0"
"504","5690","0","32","32"
"505","12933","72","0","93"
"505","12934","0","4","4"
"505","12935","73","0","73"
"505","12936","9","81","90"
"505","12937","0","0","0"
"505","12938","63","28","91"
"505","6576","0","0","0"
"505","6577","0","0","0"
"505","6578","0","91","0"
"505","6579","0","0","0"
"505","6580","0","13","16"
"505","6581","0","0","0"
"506","2692","0","0","0"
"506","2693","15","36","51"
"506","2694","33","9","67"
"506","2695","137","164","137"
"506","2696","37","89","75"
"506","2697","55","7","62"
"506","2033","0","102","102"
"506","2034","0","19","19"
"506","2035","0","66","66"
"506","2036","0","0","0"
"506","2037","0","44","44"
"506","2038","0","0","0"
"507","10219","1","5","0"
"507","10220","35","0","35"
"507","10221","0","0","0"
"507","10222","110","0","132"
"507","10223","24","0","14"
"507","10224","100","0","100"
"507","1113","0","0","0"
"507","1114","0","0","0"
"507","1115","0","0","0"
"507","1116","0","74","74"
"507","1117","0","15","13"
"507","1118","0","39","39"
"508","7513","89","269","230"
"508","7514","12","70","41"
"508","7515","88","0","88"
"508","7516","30","92","109"
"508","7517","15","4","19"
"508","7518","0","0","0"
"508","3354","0","37","37"
"508","3355","0","116","116"
"508","3356","0","26","26"
"508","3357","0","88","88"
"508","3358","0","35","59"
"508","3359","0","4","4"
"509","12376","88","0","88"
"509","12377","63","7","126"
"509","12378","0","0","0"
"509","12379","2","0","3"
"509","12380","6","57","63"
"509","12381","38","177","115"
"509","9798","0","60","60"
"509","9799","0","0","0"
"509","9800","0","0","0"
"509","9801","0","73","73"
"509","9802","0","88","0"
"509","9803","0","0","0"
"510","2003","16","0","16"
"510","2004","139","0","139"
"510","2005","0","0","0"
"510","2006","0","0","0"
"510","2007","102","103","205"
"510","2008","0","0","0"
"510","9407","0","0","0"
"510","9408","0","103","103"
"510","9409","0","0","0"
"510","9410","0","0","0"
"510","9411","0","65","65"
"510","9412","0","34","37"
"511","8771","98","0","98"
"511","8772","0","0","0"
"511","8773","0","72","0"
"511","8774","109","74","329"
"511","8775","0","0","0"
"511","8776","0","0","0"
"511","3000","0","21","18"
"511","3001","0","99","89"
"511","3002","0","87","87"
"511","3003","0","0","0"
"511","3004","0","0","0"
"511","3005","0","0","0"
"512","12801","0","0","0"
"512","12802","0","0","0"
"512","12803","0","0","0"
"512","12804","85","10","95"
"512","12805","134","0","0"
"512","12806","98","0","98"
"512","5270","0","68","122"
"512","5271","0","64","102"
"512","5272","0","0","0"
"512","5273","0","51","51"
"512","5274","0","92","128"
"512","5275","0","0","0"
"513","10169","0","104","135"
"513","10170","14","0","14"
"513","10171","27","0","27"
"513","10172","97","0","97"
"513","10173","69","0","69"
"513","10174","17","0","17"
"513","1907","0","0","0"
"513","1908","0","0","0"
"513","1909","0","53","90"
"513","1910","0","0","0"
"513","1911","0","0","0"
"513","1912","0","0","0"
"514","120","6","0","6"
"514","121","5","21","26"
"514","122","17","2","19"
"514","123","18","0","21"
"514","124","0","0","0"
"514","125","0","0","0"
"514","8397","0","0","0"
"514","8398","0","0","0"
"514","8399","0","100","100"
"514","8400","0","0","0"
"514","8401","0","64","64"
"514","8402","0","31","31"
"515","6230","0","123","135"
"515","6231","11","99","110"
"515","6232","10","26","36"
"515","6233","0","0","0"
"515","6234","109","0","109"
"515","6235","51","0","51"
"515","5966","0","0","0"
"515","5967","0","0","0"
"515","5968","0","100","100"
"515","5969","0","0","0"
"515","5970","0","68","68"
"515","5971","0","129","129"
"516","42","19","0","19"
"516","43","5","13","18"
"516","44","3","0","3"
"516","45","7","0","4"
"516","46","0","0","0"
"516","47","0","0","0"
"516","1855","0","8","8"
"516","1856","0","101","181"
"516","1857","0","18","18"
"516","1858","0","57","57"
"516","1859","0","54","97"
"516","1860","0","76","76"
"517","11590","0","0","0"
"517","11591","57","135","192"
"517","11592","0","0","0"
"517","11593","0","0","0"
"517","11594","0","0","0"
"517","11595","52","13","65"
"517","2692","0","0","0"
"517","2693","0","51","91"
"517","2694","0","42","42"
"517","2695","0","232","246"
"517","2696","0","126","126"
"517","2697","0","62","62"
"518","5614","100","0","100"
"518","5615","4","20","24"
"518","5616","62","7","69"
"518","5617","99","0","99"
"518","5618","0","0","0"
"518","5619","41","42","83"
"518","6767","0","103","103"
"518","6768","0","113","113"
"518","6769","0","239","239"
"518","6770","0","7","7"
"518","6771","0","182","309"
"518","6772","0","78","78"
"519","2182","67","30","97"
"519","2183","5","9","14"
"519","2184","0","0","0"
"519","2185","41","0","36"
"519","2186","0","1","1"
"519","2187","0","1","1"
"519","8424","0","0","0"
"519","8425","0","0","0"
"519","8426","0","0","0"
"519","8427","0","0","0"
"519","8428","0","76","22"
"519","8429","0","17","13"
"520","1821","89","0","89"
"520","1822","0","0","0"
"520","1823","31","21","5"
"520","1824","0","0","0"
"520","1825","0","0","0"
"520","1826","95","66","95"
"520","2384","0","81","16"
"520","2385","0","5","5"
"520","2386","0","45","45"
"520","2387","0","98","98"
"520","2388","0","73","73"
"520","2389","0","97","97"
"521","8165","90","11","101"
"521","8166","114","0","148"
"521","8167","24","0","24"
"521","8168","0","0","0"
"521","8169","54","196","109"
"521","8170","0","0","0"
"521","12695","0","19","28"
"521","12696","0","85","85"
"521","12697","0","0","0"
"521","12698","0","101","92"
"521","12699","0","0","0"
"521","12700","0","0","0"
"522","6692","45","0","45"
"522","6693","101","0","101"
"522","6694","91","62","153"
"522","6695","0","0","0"
"522","6696","71","0","71"
"522","6697","85","0","85"
"522","4814","0","38","38"
"522","4815","0","0","0"
"522","4816","0","0","0"
"522","4817","0","161","161"
"522","4818","0","50","50"
"522","4819","0","85","170"
"523","2182","97","0","97"
"523","2183","14","0","14"
"523","2184","0","0","0"
"523","2185","41","0","41"
"523","2186","1","0","1"
"523","2187","0","1","1"
"523","7237","0","51","51"
"523","7238","0","136","136"
"523","7239","0","79","150"
"523","7240","0","186","148"
"523","7241","0","55","55"
"523","7242","0","56","100"
"524","7026","0","0","0"
"524","7027","80","35","115"
"524","7028","14","15","29"
"524","7029","44","0","44"
"524","7030","0","0","0"
"524","7031","90","0","90"
"524","4183","0","83","83"
"524","4184","0","95","95"
"524","4185","0","73","73"
"524","4186","0","3","3"
"524","4187","0","54","54"
"524","4188","0","36","57"
"525","5294","0","0","0"
"525","5295","5","6","11"
"525","5296","132","0","132"
"525","5297","0","0","0"
"525","5298","0","0","0"
"525","5299","99","0","99"
"525","12765","0","0","0"
"525","12766","0","143","143"
"525","12767","0","133","133"
"525","12768","0","161","112"
"525","12769","0","0","0"
"525","12770","0","66","66"
"526","811","0","0","0"
"526","812","60","92","243"
"526","813","53","0","53"
"526","814","15","0","15"
"526","815","33","4","37"
"526","816","27","3","30"
"526","10496","0","29","29"
"526","10497","0","172","96"
"526","10498","0","136","136"
"526","10499","0","360","120"
"526","10500","0","14","14"
"526","10501","0","0","0"
"527","6927","0","0","0"
"527","6928","56","57","113"
"527","6929","26","107","133"
"527","6930","103","0","164"
"527","6931","0","0","0"
"527","6932","65","8","73"
"527","11291","0","80","80"
"527","11292","0","54","54"
"527","11293","0","224","89"
"527","11294","0","0","0"
"527","11295","0","62","62"
"527","11296","0","0","0"
"528","4764","15","0","15"
"528","4765","0","0","0"
"528","4766","15","0","6"
"528","4767","0","0","0"
"528","4768","72","0","72"
"528","4769","33","51","84"
"528","11934","0","21","21"
"528","11935","0","125","125"
"528","11936","0","139","139"
"528","11937","0","137","27"
"528","11938","0","204","204"
"528","11939","0","42","16"
"529","6312","0","0","0"
"529","6313","0","0","0"
"529","6314","113","0","22"
"529","6315","122","0","122"
"529","6316","28","43","71"
"529","6317","0","0","0"
"529","3807","0","116","185"
"529","3808","0","0","0"
"529","3809","0","180","324"
"529","3810","0","0","0"
"529","3811","0","91","91"
"529","3812","0","73","65"
"530","2193","7","71","132"
"530","2194","0","0","0"
"530","2195","0","0","0"
"530","2196","0","0","0"
"530","2197","0","0","0"
"530","2198","146","0","146"
"530","263","0","5","5"
"530","264","0","5","5"
"530","265","0","18","16"
"530","266","0","0","0"
"530","267","0","5","3"
"530","268","0","0","0"
"531","2040","0","0","0"
"531","2041","6","0","8"
"531","2042","52","0","88"
"531","2043","0","0","0"
"531","2044","0","0","0"
"531","2045","105","0","105"
"531","3128","0","0","0"
"531","3129","0","0","0"
"531","3130","0","0","0"
"531","3131","0","122","183"
"531","3132","0","91","91"
"531","3133","0","57","57"
"532","5461","0","0","0"
"532","5462","0","0","0"
"532","5463","23","11","34"
"532","5464","0","0","0"
"532","5465","20","0","20"
"532","5466","2","0","2"
"532","1500","0","8","8"
"532","1501","0","51","51"
"532","1502","0","38","38"
"532","1503","0","56","56"
"532","1504","0","0","0"
"532","1505","0","0","0"
"533","7256","0","0","0"
"533","7257","0","0","0"
"533","7258","43","44","87"
"533","7259","24","96","120"
"533","7260","43","44","87"
"533","7261","0","0","0"
"533","6563","0","28","28"
"533","6564","0","80","80"
"533","6565","0","21","21"
"533","6566","0","0","0"
"533","6567","0","123","123"
"533","6568","0","153","64"
"534","5270","40","28","68"
"534","5271","64","0","115"
"534","5272","0","0","0"
"534","5273","51","0","51"
"534","5274","92","0","92"
"534","5275","0","0","0"
"534","1064","0","31","31"
"534","1065","0","78","23"
"534","1066","0","0","0"
"534","1067","0","45","45"
"534","1068","0","0","0"
"534","1069","0","0","0"
"535","5270","68","0","81"
"535","5271","64","0","64"
"535","5272","0","0","0"
"535","5273","51","0","51"
"535","5274","92","0","92"
"535","5275","0","0","0"
"535","469","0","0","0"
"535","470","0","0","0"
"535","471","0","0","0"
"535","472","0","11","5"
"535","473","0","28","28"
"535","474","0","46","46"
"536","10910","90","0","90"
"536","10911","102","0","163"
"536","10912","102","0","61"
"536","10913","47","48","95"
"536","10914","26","0","26"
"536","10915","2","23","15"
"536","912","0","0","0"
"536","913","0","62","62"
"536","914","0","12","12"
"536","915","0","107","107"
"536","916","0","130","52"
"536","917","0","0","0"
"537","9529","0","0","0"
"537","9530","124","0","124"
"537","9531","36","37","73"
"537","9532","0","0","0"
"537","9533","5","0","5"
"537","9534","26","0","26"
"537","5685","0","0","0"
"537","5686","0","92","92"
"537","5687","0","65","65"
"537","5688","0","0","0"
"537","5689","0","0","0"
"537","5690","0","32","32"
"538","5685","0","0","0"
"538","5686","82","10","92"
"538","5687","13","52","65"
"538","5688","0","0","0"
"538","5689","0","0","0"
"538","5690","32","0","32"
"538","9380","0","0","0"
"538","9381","0","126","37"
"538","9382","0","0","0"
"538","9383","0","86","43"
"538","9384","0","39","39"
"538","9385","0","0","0"
"539","1258","0","0","0"
"539","1259","39","0","42"
"539","1260","66","0","85"
"539","1261","0","0","0"
"539","1262","14","6","6"
"539","1263","0","0","0"
"539","10197","0","10","10"
"539","10198","0","0","0"
"539","10199","0","98","98"
"539","10200","0","0","0"
"539","10201","0","43","43"
"539","10202","0","118","47"
"540","7249","0","0","0"
"540","7250","39","17","56"
"540","7251","109","0","109"
"540","7252","45","0","45"
"540","7253","59","59","94"
"540","7254","27","42","69"
"540","4345","0","194","194"
"540","4346","0","105","105"
"540","4347","0","0","0"
"540","4348","0","0","0"
"540","4349","0","0","0"
"540","4350","0","41","32"
"541","9572","0","0","0"
"541","9573","0","0","0"
"541","9574","26","0","26"
"541","9575","152","39","191"
"541","9576","0","0","0"
"541","9577","4","0","4"
"541","5064","0","24","24"
"541","5065","0","103","10"
